% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.287291269e+06 +7.287291269e+06 +7.287236329e+06 +7.287236329e+06 -1.1660e+00 -2.7116e+00 -2.3801e+00 -1.5722e+00 +6.1017e-02 +2.4940e+00 +2.8560e+00 -1.3977e-01 +2.8728e+00 +2.3754e-02 -3.7183e+00 -1.0049e+00 -1.6862e+00 -8.2991e-02 +3.1946e+00 +2.1371e+00 +2.7117e-01 +3.3067e+00 +2.0107e+00 +2.6743e+00
9 +4.806955257e+06 +4.806955257e+06 +4.806900317e+06 +4.806900317e+06 -1.0980e+00 -3.4659e+00 -5.5379e+00 -3.5521e-01 -2.5658e-01 +1.1023e+00 -1.3623e+00 +1.0447e+00 +1.5528e+00 -3.9676e+00 -4.3297e+00 -4.8314e+00 -6.8612e-01 +1.6809e-01 +2.8860e+00 +1.6897e+00 -2.6146e-01 +3.5376e+00 +1.4388e+00 +6.4196e-01
19 +3.775708519e+06 +3.775708519e+06 +3.775653579e+06 +3.775653579e+06 -2.9164e-01 -3.3268e+00 -2.9191e+00 +2.0259e-01 +3.3979e-01 +2.3472e+00 +3.7897e+00 +6.6695e-01 -1.4856e+00 -3.3221e+00 -1.9137e+00 -3.7132e+00 -2.0669e+00 +6.2643e-01 +1.6381e+00 +1.7333e+00 -3.0066e+00 +2.0565e+00 +3.6271e+00 +1.9834e+00
40 +1.264586318e+06 +1.264586318e+06 +1.264531378e+06 +1.264531378e+06 +6.8144e-01 -4.5697e+00 -4.1418e+00 -2.0705e-01 -9.5683e-01 +3.4578e+00 +2.9891e+00 -1.8869e+00 +1.7616e+00 +2.1657e-01 -1.7921e+00 -1.8524e+00 -3.1728e-01 -2.4248e+00 -2.5508e+00 +1.0405e-01 -4.2668e+00 +5.2115e+00 +6.0712e-01 +3.1365e+00
193 +9.329581904e+05 +9.329581904e+05 +9.329032504e+05 +9.329032504e+05 +6.1635e-01 -5.4864e+00 -2.5408e+00 +5.2641e-01 -4.7575e-01 +1.6996e+00 -1.0717e+00 -5.0983e-01 +1.9840e-01 -7.4576e-01 +1.1772e+00 -2.6463e+00 -5.1555e-01 -3.7779e+00 -4.9468e+00 +3.2061e+00 -3.9951e+00 +5.4935e+00 +4.9832e+00 +3.6774e+00
282 +3.772932875e+05 +3.772932875e+05 +3.772383475e+05 +3.772383475e+05 -5.9607e-01 -5.0979e+00 -3.6032e+00 -3.1141e+00 +9.8370e-01 +4.8208e+00 -4.7510e+00 +3.1180e+00 +3.4720e-01 -2.4476e+00 +3.8083e+00 +7.3937e-01 +1.3496e+00 -1.9335e+00 +7.0960e-03 -2.7063e+00 -1.2799e+00 +2.1855e+00 +1.5796e+00 +3.4760e+00
491 +2.308436660e+05 +2.308436660e+05 +2.307887260e+05 +2.307887260e+05 -1.6721e+00 -1.6414e+00 -3.3427e+00 -2.7563e-01 +2.5247e+00 +9.6472e-01 -3.9391e+00 +1.8951e+00 -3.3486e+00 -1.8323e-01 +2.0492e+00 +7.7079e-01 +1.3946e-01 -2.6183e+00 -6.6881e-01 -6.4910e-01 +1.7994e+00 -3.7627e-01 +4.6300e+00 +2.8736e-01
613 +1.519640146e+05 +1.519640146e+05 +1.519090746e+05 +1.519090746e+05 -2.3597e+00 -1.2468e+00 -2.9892e+00 -4.8975e-01 +3.6980e+00 -7.4304e-01 -2.9259e+00 +7.3975e-01 -1.5449e+00 +7.1793e-01 +2.1206e+00 +2.1991e-01 -7.0381e-01 -3.3589e+00 -1.3472e+00 -1.5595e+00 +4.4046e+00 +2.4126e-01 +3.6339e+00 +3.5791e+00
1049 +8.550643173e+04 +8.550643173e+04 +8.545149173e+04 +8.545149173e+04 +2.2862e-01 -5.5223e-01 -5.2409e+00 -1.3410e+00 +4.1196e+00 -2.4707e+00 -4.8725e+00 -2.6834e-01 -3.8871e+00 +2.0837e+00 +1.4955e+00 -2.6085e-01 -1.3109e+00 -1.6470e+00 -1.4986e+00 -5.2222e-01 +4.5018e+00 +1.0740e+00 +7.0720e+00 +1.0861e+00
1284 +5.657550730e+04 +5.657550730e+04 +5.652056730e+04 +5.652056730e+04 +4.8444e-01 -1.1630e+00 -4.8690e+00 -1.6821e+00 +3.9503e+00 -2.7273e+00 -4.5123e+00 +2.4593e-01 -3.7238e+00 +1.4501e+00 +1.4046e+00 -1.4472e+00 -1.6986e+00 -2.5275e+00 -3.7527e-01 +4.1727e-01 +2.9048e+00 +2.0753e+00 +7.9068e+00 +1.3021e+00
1565 +3.891726061e+04 +3.891726061e+04 +3.886232061e+04 +3.886232061e+04 +4.6140e-01 -1.3105e+00 -4.1127e+00 -1.4593e+00 +3.9182e+00 -2.1878e+00 -4.9294e+00 +9.7010e-01 -3.9509e+00 +1.8710e+00 +1.6307e+00 -1.2844e+00 -1.5359e+00 -3.0679e+00 -3.6451e-01 +9.2011e-01 +2.9571e+00 +1.9835e+00 +7.8975e+00 +1.4608e+00
2044 +2.500168408e+04 +2.500168408e+04 +2.494674408e+04 +2.494674408e+04 +3.2224e-01 -1.0515e+00 -3.3600e+00 -9.6307e-01 +4.0267e+00 -1.2351e+00 -4.8356e+00 +1.7549e+00 -4.5476e+00 +1.9696e+00 +2.3536e+00 -6.1110e-01 -9.1524e-01 -3.5627e+00 +8.2483e-01 +1.5689e+00 +2.8607e+00 +1.8053e+00 +8.3341e+00 +9.4094e-01
2613 +1.569939005e+04 +1.569939005e+04 +1.564445005e+04 +1.564445005e+04 -3.7967e-01 -1.1405e+00 -3.0704e+00 -3.5935e-01 +3.6007e+00 -4.1687e-01 -4.6801e+00 +1.6116e+00 -4.2467e+00 +2.2021e+00 +2.7807e+00 -3.1585e-01 -2.2831e-01 -3.6057e+00 +1.1415e+00 +1.5179e+00 +2.8240e+00 +1.1398e+00 +7.5370e+00 +8.7174e-01
2976 +9.506684081e+03 +9.506684081e+03 +9.451744081e+03 +9.451744081e+03 -6.2222e-01 -1.2000e+00 -2.5806e+00 +5.7020e-01 +2.8240e+00 +6.2708e-01 -4.3308e+00 +2.2773e+00 -4.3376e+00 +2.7991e+00 +2.9562e+00 +1.1920e-01 +3.7890e-01 -3.7493e+00 +2.0437e+00 +1.8848e+00 +2.7355e+00 +1.0749e+00 +6.7156e+00 +8.9467e-01
3168 +6.099614388e+03 +6.099614388e+03 +6.044674388e+03 +6.044674388e+03 -1.0673e+00 -1.2019e+00 -2.1926e+00 +1.2527e+00 +2.2897e+00 +1.3472e+00 -4.2286e+00 +2.3104e+00 -4.2623e+00 +3.2243e+00 +3.0234e+00 +5.5718e-01 +9.8138e-01 -3.8009e+00 +2.2726e+00 +1.7553e+00 +2.6986e+00 +6.3036e-01 +5.9771e+00 +9.5245e-01
3452 +3.650328074e+03 +3.650328074e+03 +3.595388074e+03 +3.595388074e+03 -1.6388e+00 -1.3941e+00 -1.8560e+00 +2.0281e+00 +1.6284e+00 +2.3863e+00 -4.1445e+00 +2.3536e+00 -4.1335e+00 +3.2826e+00 +3.0892e+00 +6.3246e-01 +1.6180e+00 -3.9274e+00 +2.7689e+00 +1.5377e+00 +2.2469e+00 +4.4299e-02 +5.0542e+00 +1.0812e+00
3555 +2.508984759e+03 +2.508984759e+03 +2.454044759e+03 +2.454044759e+03 -1.8453e+00 -1.3882e+00 -1.8466e+00 +2.3747e+00 +1.2946e+00 +2.4280e+00 -4.1602e+00 +2.3893e+00 -4.0335e+00 +3.5851e+00 +3.0384e+00 +6.2189e-01 +1.7775e+00 -4.0498e+00 +2.9200e+00 +1.5597e+00 +2.2874e+00 -9.0968e-02 +4.6005e+00 +1.0592e+00
3870 +1.502643568e+03 +1.502643568e+03 +1.447703568e+03 +1.447703568e+03 -2.0361e+00 -1.5009e+00 -2.0211e+00 +2.5308e+00 +1.0877e+00 +2.6514e+00 -3.9652e+00 +2.2794e+00 -3.5079e+00 +3.5070e+00 +2.8926e+00 +6.9094e-01 +2.0758e+00 -3.9796e+00 +2.6895e+00 +1.5125e+00 +2.1952e+00 -2.1677e-01 +3.8115e+00 +1.1725e+00
4730 +9.780667536e+02 +9.780667536e+02 +9.231267536e+02 +9.231267536e+02 -2.0232e+00 -1.5302e+00 -1.9247e+00 +2.6677e+00 +1.2495e+00 +2.8070e+00 -3.9907e+00 +1.9813e+00 -3.6606e+00 +3.4683e+00 +2.9832e+00 +5.8243e-01 +1.9428e+00 -3.8577e+00 +2.4920e+00 +1.8648e+00 +2.2741e+00 -4.7435e-01 +3.6298e+00 +1.1907e+00
5134 +6.123907275e+02 +6.123907275e+02 +5.574507275e+02 +5.574507275e+02 -2.3167e+00 -1.6152e+00 -1.7107e+00 +3.0354e+00 +1.5109e+00 +3.1631e+00 -4.0773e+00 +1.2035e+00 -3.7949e+00 +3.6185e+00 +2.9990e+00 +4.5575e-01 +1.7990e+00 -3.5164e+00 +1.9837e+00 +2.1859e+00 +2.4898e+00 -1.2294e+00 +2.9994e+00 +1.3433e+00
5276 +3.973666235e+02 +3.973666235e+02 +3.424266235e+02 +3.424266235e+02 -2.4003e+00 -1.6501e+00 -1.5076e+00 +3.2997e+00 +1.8374e+00 +3.5336e+00 -4.0664e+00 +5.3881e-01 -4.0099e+00 +3.6292e+00 +3.0700e+00 +3.0410e-01 +1.5704e+00 -3.2359e+00 +1.5579e+00 +2.5891e+00 +2.6872e+00 -1.8196e+00 +2.4859e+00 +1.4853e+00
5356 +2.454660270e+02 +2.454660270e+02 +1.905260270e+02 +1.905260270e+02 -2.4352e+00 -1.6735e+00 -1.4873e+00 +3.3725e+00 +2.0726e+00 +3.6069e+00 -4.0666e+00 +2.3963e-01 -4.1060e+00 +3.6094e+00 +3.0328e+00 +2.7483e-01 +1.3861e+00 -3.0373e+00 +1.2639e+00 +2.8043e+00 +2.8671e+00 -2.0875e+00 +2.2296e+00 +1.5712e+00
5820 +1.580643948e+02 +1.580643948e+02 +1.031243948e+02 +1.031243948e+02 -2.4664e+00 -1.6603e+00 -1.4479e+00 +3.4726e+00 +2.2910e+00 +3.7513e+00 -3.9736e+00 -4.2040e-02 -4.1491e+00 +3.5098e+00 +2.9980e+00 +2.1893e-01 +1.3020e+00 -2.8347e+00 +1.0729e+00 +3.0599e+00 +2.9750e+00 -2.2785e+00 +2.0393e+00 +1.5868e+00
6351 +9.958406490e+01 +9.958406490e+01 +4.464406490e+01 +4.464406490e+01 -2.4526e+00 -1.6881e+00 -1.4447e+00 +3.4635e+00 +2.3036e+00 +3.8068e+00 -3.8174e+00 -1.2373e-01 -4.0948e+00 +3.4203e+00 +3.0289e+00 +2.2583e-01 +1.3152e+00 -2.7791e+00 +1.0794e+00 +3.1673e+00 +2.9934e+00 -2.1950e+00 +1.9832e+00 +1.6578e+00
