% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.399751064e+03 +1.399751064e+03 +9.376610642e+02 +9.376610642e+02 +3.4520e+00 +3.5488e-01 +3.7700e+00 +1.9667e+00 -1.9260e+00 +2.5029e+00 -2.2706e+00 -3.3757e+00 -1.6288e+00 -2.7791e+00 -3.7141e+00 +1.9667e+00 -1.3288e+00 +2.6111e+00 -2.0208e+00 -1.9555e+00 -1.5881e+00 +1.9986e+00 +2.2954e+00 +3.4386e+00
27 +9.303756322e+02 +9.303756322e+02 +4.682856322e+02 +4.682856322e+02 +2.7025e+00 +1.9324e+00 -2.1512e+00 +3.1077e+00 -1.9679e+00 -5.6081e-03 +1.9844e+00 -3.9240e+00 +2.7821e-01 -4.8917e+00 -2.6488e+00 +1.9033e+00 -2.3643e+00 +6.0502e-01 +2.8144e-01 -2.2366e+00 +4.0717e-01 +4.3304e+00 -1.1645e+00 +1.7178e+00
119 +6.028883610e+02 +6.028883610e+02 +1.407983610e+02 +1.407983610e+02 +7.2320e-02 +2.7692e+00 +1.4592e+00 +8.6813e-01 -8.3465e-01 +1.4925e-01 -1.1790e+00 +3.5844e+00 -4.4297e-01 +1.9041e+00 -3.1909e+00 +1.7362e-01 -1.4894e+00 -2.3937e+00 -1.1256e+00 -4.0216e+00 -1.4432e-01 +3.3604e+00 +6.4939e-01 +3.3257e+00
216 +3.928736405e+02 +3.928736405e+02 -6.921635948e+01 -6.921635948e+01 -2.4798e+00 +3.3549e+00 -2.0416e+00 +6.8450e-01 +1.1483e+00 -2.2877e+00 +1.2203e+00 +2.5299e+00 +1.6507e+00 -1.5206e-01 -1.1159e+00 -1.3586e+00 +8.9465e-02 -1.3244e+00 -1.4992e-01 -2.6772e+00 +2.4472e-01 +4.2874e+00 +1.8869e+00 +1.5597e-02
572 +2.435582613e+02 +2.435582613e+02 -2.185317387e+02 -2.185317387e+02 +1.6591e+00 +2.7910e+00 -4.4829e+00 +1.4597e+00 +1.5552e+00 +5.6445e-01 +1.8651e+00 +1.9913e+00 +1.3855e+00 -1.2082e-01 +2.2544e+00 -4.5077e+00 -1.4752e-02 -3.4181e+00 +4.9862e-01 -3.8919e+00 -4.3697e-01 +1.4195e+00 +2.7898e+00 +1.5386e+00
1267 +1.580862798e+02 +1.580862798e+02 -3.040037202e+02 -3.040037202e+02 +3.6940e-01 +2.0444e+00 -4.3347e+00 +1.6573e+00 +1.5430e+00 +1.2903e+00 +1.9991e+00 +1.8454e+00 +1.3124e+00 +7.2004e-01 +2.0903e+00 -3.7168e+00 -3.8436e-01 -3.5140e+00 +7.4737e-01 -3.9975e+00 +2.5122e-02 +2.6618e+00 +2.0917e+00 +2.1164e+00
1617 +9.997606838e+01 +9.997606838e+01 -3.621139316e+02 -3.621139316e+02 +4.4928e-01 +2.3429e+00 -4.4626e+00 +1.6194e+00 +1.4689e+00 +1.3972e+00 +1.8301e+00 +1.9033e+00 +1.1233e+00 +8.2392e-01 +2.1691e+00 -3.7645e+00 -4.0677e-01 -3.3615e+00 +8.9782e-01 -3.9417e+00 -6.3888e-02 +2.6458e+00 +2.1284e+00 +2.1114e+00
9844 +6.258895451e+01 +6.258895451e+01 -3.995010455e+02 -3.995010455e+02 +1.3340e+00 +3.3146e+00 +1.3293e+00 -8.2781e-01 +9.7230e-01 +2.1640e+00 +1.7646e+00 +1.9418e+00 +1.0895e+00 -5.5793e-01 +2.2578e+00 -3.7526e+00 -2.4305e-01 -2.8853e+00 +1.0318e+00 -3.9079e+00 +2.6996e-01 +3.7694e+00 +2.5143e+00 +1.5637e+00
10157 +3.851704128e+01 +3.851704128e+01 -4.235729587e+02 -4.235729587e+02 +1.2836e+00 +3.2452e+00 +1.2186e+00 -7.9995e-01 +8.3264e-01 +2.1355e+00 +1.9074e+00 +1.8564e+00 +1.1179e+00 -5.2585e-01 +2.1513e+00 -3.7977e+00 -3.1536e-01 -2.9560e+00 +9.6960e-01 -3.8998e+00 +2.9597e-01 +3.6816e+00 +2.5195e+00 +1.8211e+00
10764 +2.510224322e+01 +2.510224322e+01 -4.369877568e+02 -4.369877568e+02 +1.3596e+00 +3.2547e+00 +1.2879e+00 -8.0345e-01 +8.3239e-01 +2.1813e+00 +1.8132e+00 +1.9008e+00 +1.1273e+00 -5.5191e-01 +2.1685e+00 -3.7822e+00 -3.4573e-01 -2.9631e+00 +9.6145e-01 -3.9295e+00 +3.3864e-01 +3.6403e+00 +2.4860e+00 +1.8314e+00
112523 +1.578473542e+01 +1.578473542e+01 -4.463052646e+02 -4.463052646e+02 +1.3346e+00 +1.3496e+00 +1.3085e+00 +7.2416e-01 +1.4588e+00 +2.9482e+00 +1.7916e+00 +3.1939e+00 +1.1116e+00 -5.6884e-01 +2.1780e+00 -3.8014e+00 -3.5024e-01 -3.4103e+00 +9.7678e-01 -3.9191e+00 +3.3776e-01 +3.3091e+00 +2.5090e+00 +1.8223e+00
% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.515319707e+03 +1.515319707e+03 +1.053229707e+03 +1.053229707e+03 -2.7187e+00 +1.0131e-02 +2.7364e+00 +3.7493e+00 -1.0544e+00 -1.4628e+00 +1.1366e+00 +4.4417e-01 +9.8015e-01 +1.5278e+00 -3.5021e+00 +1.8491e+00 -2.0321e+00 -3.2817e+00 -2.7160e+00 +5.6056e-01 -2.7936e+00 -2.8766e+00 -6.6930e-01 -3.7406e+00
46 +8.658809839e+02 +8.658809839e+02 +4.037909839e+02 +4.037909839e+02 -2.6770e-01 +5.2607e-01 +8.3042e-01 +4.0847e+00 -1.0019e+00 +2.0141e+00 -8.0893e-01 +2.1118e+00 -1.9655e+00 +2.8046e+00 -1.7543e-01 -5.7602e-01 -1.3229e+00 -1.7347e+00 -1.6039e+00 +6.8265e-01 -8.4178e-01 -1.2868e-01 +1.8643e+00 -2.9169e+00
98 +6.072894503e+02 +6.072894503e+02 +1.451994503e+02 +1.451994503e+02 -1.6549e+00 +9.0231e-01 +1.7150e+00 +5.3680e-01 -1.4927e+00 +1.8930e-01 -1.7945e-02 +1.1090e+00 -1.6506e-01 +1.1992e+00 +7.6293e-02 +4.0205e-01 -1.4236e+00 -5.1541e+00 -2.8441e+00 -1.8145e+00 -4.5140e-01 +4.2125e+00 +6.7475e-01 +1.0690e+00
329 +3.480866431e+02 +3.480866431e+02 -1.140033569e+02 -1.140033569e+02 -2.4610e-01 +3.8850e+00 +7.5648e-01 -3.2649e-01 +1.5066e+00 -2.8236e-01 +1.0330e+00 +1.5191e+00 -1.8464e+00 -5.8152e-01 +4.9231e-01 -2.6429e+00 -1.3364e+00 -3.8045e+00 -4.9868e-01 -3.4167e+00 -3.3055e-01 +2.8670e+00 +2.7533e+00 +1.0753e+00
681 +2.489909646e+02 +2.489909646e+02 -2.130990354e+02 -2.130990354e+02 +1.1288e+00 +4.0909e+00 +1.3113e+00 -2.7024e+00 +1.7572e+00 -8.4868e-01 +1.8477e+00 +2.8004e+00 +1.0619e+00 +7.0853e-01 +2.1571e+00 -3.3471e+00 -2.6165e+00 -3.9447e+00 +2.4906e-01 -4.9622e+00 -2.7418e-01 +3.5188e+00 +2.5046e+00 +1.8044e+00
1298 +1.476475523e+02 +1.476475523e+02 -3.144424477e+02 -3.144424477e+02 +1.4091e+00 +2.5421e+00 +5.4991e-01 -2.4167e+00 +1.4367e+00 +1.9691e+00 +1.2179e+00 +2.7487e+00 +1.2600e+00 +6.0985e-01 +2.6981e+00 -4.2835e+00 -3.2657e-01 -3.7851e+00 +8.8719e-01 -3.8371e+00 -7.6525e-02 +2.8735e+00 +2.0638e+00 +1.2889e+00
1987 +9.604807716e+01 +9.604807716e+01 -3.660419228e+02 -3.660419228e+02 +1.3178e+00 +2.3154e+00 +6.4975e-01 -2.4362e+00 +2.1829e+00 +1.3636e+00 +1.7324e+00 +4.0028e+00 +1.1454e+00 +1.3824e-01 +2.7222e+00 -4.3263e+00 -3.1900e-01 -2.8744e+00 +9.7544e-01 -2.2120e+00 +2.6934e-01 +3.3286e+00 +2.0798e+00 +1.1215e+00
2412 +6.305113313e+01 +6.305113313e+01 -3.990388669e+02 -3.990388669e+02 +1.3457e+00 +2.3368e+00 +5.5743e-01 -2.6188e+00 +2.2872e+00 +1.3656e+00 +1.7870e+00 +3.9535e+00 +1.1335e+00 +5.9689e-02 +2.7344e+00 -4.2993e+00 -3.5605e-01 -2.9746e+00 +9.7861e-01 -2.1820e+00 +3.2362e-01 +3.2812e+00 +2.1188e+00 +1.1415e+00
10875 +3.894235846e+01 +3.894235846e+01 -4.231476415e+02 -4.231476415e+02 +1.3045e+00 +4.4446e-01 +1.3596e+00 +7.1376e-01 +1.4903e+00 +1.3759e+00 +1.7981e+00 +1.9053e+00 +1.2111e+00 +9.7721e-02 +2.2072e+00 -4.3488e+00 -3.7748e-01 -2.9516e+00 +9.5029e-01 -3.9700e+00 +3.1056e-01 +3.3232e+00 +2.4521e+00 +2.4265e+00
