% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.364042135e+01 +8.364042135e+01 +1.244204213e+02 +1.244204213e+02 -3.4635e+00 +1.2290e+00 +2.2939e+00 +1.9575e+00 -1.1776e+00 +1.7228e+00 +3.0994e+00 -2.8134e+00 -3.1278e+00 -2.7443e+00 +2.1656e+00 +1.6722e-01 +7.5346e-01 -1.3764e+00 -1.1202e+00 -3.8182e+00 -3.8667e+00 -1.5093e+00 -1.2601e+00 +1.7256e-01
118 +6.048686271e+01 +6.048686271e+01 +1.012668627e+02 +1.012668627e+02 +1.8164e-01 +1.5988e+00 -2.2879e+00 -1.2060e-01 -5.0997e+00 -2.3125e+00 -5.3530e+00 -2.6574e+00 +1.2508e-01 -3.3714e+00 +3.7531e+00 +2.2356e-01 -2.0469e+00 -3.9647e+00 -3.3508e+00 -2.3776e+00 +4.0646e-01 -2.5999e+00 +4.9895e-01 -2.1134e+00
236 +3.645482176e+01 +3.645482176e+01 +7.723482176e+01 +7.723482176e+01 +4.2659e+00 -8.7523e-01 -2.3929e+00 -1.8388e+00 -2.4907e+00 +2.7799e-01 -4.5140e+00 -3.8294e+00 +7.0767e-01 -5.2387e+00 +2.5447e+00 +8.4672e-02 -2.5540e+00 -6.4575e-01 -1.1511e+00 -4.5786e+00 +7.7085e-02 -2.0674e+00 -3.8336e-01 -3.1656e+00
273 +2.469522345e+01 +2.469522345e+01 +6.547522345e+01 +6.547522345e+01 +1.0533e+00 -2.7021e+00 -2.4669e+00 -5.6246e-01 -3.2555e+00 +1.7202e+00 -3.0896e+00 -2.8105e+00 -1.4100e+00 -4.2169e+00 +2.1033e+00 -4.4876e-02 -2.3986e-01 -1.1717e+00 -1.0954e+00 -4.2791e+00 +2.7924e-01 -1.5023e+00 -6.8652e-01 -2.9924e+00
321 +1.262103815e+01 +1.262103815e+01 +5.340103815e+01 +5.340103815e+01 +1.9100e+00 -2.4376e+00 -9.5694e-01 -7.5774e-01 -4.0517e+00 -8.4192e-01 -6.0438e+00 -2.5335e+00 -7.5366e-01 -2.7633e+00 +3.7159e+00 -1.1583e+00 -1.5659e+00 -1.3019e+00 -8.5855e-01 -4.2082e+00 +5.1843e-01 -1.8384e+00 -4.6370e-01 -3.8951e+00
371 +9.269456107e+00 +9.269456107e+00 +5.004945611e+01 +5.004945611e+01 +2.4286e+00 -3.3608e+00 -1.4500e+00 -2.1522e+00 -5.0065e+00 +5.1822e-01 -4.8163e+00 -3.1748e+00 -1.2626e-01 -3.2167e+00 +4.7712e+00 -1.5216e+00 -2.1766e+00 -1.7969e+00 -1.4982e+00 -3.1240e+00 +4.6841e-01 -7.8119e-02 -5.4993e-02 -2.1340e+00
566 +5.124630266e+00 +5.124630266e+00 +4.590463027e+01 +4.590463027e+01 +1.1146e+00 -3.0800e+00 -2.1112e+00 -8.2009e-01 -4.0221e+00 -6.4245e-01 -3.9456e+00 -3.3656e+00 -8.0346e-01 -4.1501e+00 +3.6525e+00 -1.7954e+00 -1.6280e+00 -1.5903e+00 -1.3709e+00 -4.1791e+00 +1.2684e+00 -2.3401e+00 -3.2294e-01 -2.5543e+00
669 +3.694472580e+00 +3.694472580e+00 +4.447447258e+01 +4.447447258e+01 +1.7997e+00 -3.0623e+00 -2.6317e+00 -1.2635e+00 -4.2140e+00 -3.4159e-01 -4.5120e+00 -3.7111e+00 -5.1445e-01 -4.2480e+00 +4.2424e+00 -1.6636e+00 -1.3201e+00 -1.7945e+00 -1.4225e+00 -3.7232e+00 +5.6176e-01 -1.3205e+00 -3.9212e-01 -2.3089e+00
986 +2.508738267e+00 +2.508738267e+00 +4.328873827e+01 +4.328873827e+01 +1.5140e+00 -2.6424e+00 -2.0619e+00 -1.5128e+00 -4.2394e+00 -2.9124e-01 -4.4270e+00 -3.3182e+00 -6.7859e-01 -3.9105e+00 +4.1979e+00 -1.6121e+00 -1.7015e+00 -1.4527e+00 -1.3633e+00 -3.9177e+00 +6.7951e-01 -1.3329e+00 -5.0573e-01 -2.4757e+00
248372 +1.256043888e+00 +1.256043888e+00 +4.203604389e+01 +4.203604389e+01 -2.5517e+00 -1.8382e+00 +2.3708e+00 -1.4911e+00 -3.0839e+00 +3.6110e-02 -2.8848e+00 -2.7988e+00 +2.3121e+00 -3.6319e+00 +1.0395e+00 -2.5929e+00 +1.4350e+00 +2.7194e+00 -6.6511e-01 -9.6841e-01 +1.2745e+00 +2.0166e+00 +1.3399e+00 +1.4247e+00
