% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.464807096e+02 +4.464807096e+02 +5.259607096e+02 +5.259607096e+02 -1.9943e+00 -1.4057e+00 +3.0091e+00 +3.4048e+00 -1.3199e+00 -1.4146e+00 +1.4058e+00 +3.0354e+00 +3.5494e+00 -8.1411e-01 -1.8703e+00 +2.5565e+00 -1.8884e+00 +1.9225e-01 -2.3771e+00 +6.8533e-01 -3.4824e+00 +3.6313e+00 -3.1176e+00 +3.2578e+00 +3.5481e+00 +3.1285e+00 +3.4707e+00 +1.2216e+00 -2.3096e+00 +2.5399e+00 +3.1214e+00 +3.5951e+00 +1.7252e-02 -2.8475e+00 +7.5196e-01 +2.7713e+00 -2.8297e-01 -3.6645e-01 -2.1300e+00 -3.7514e+00 +2.2444e+00 -2.7257e+00 +1.1058e+00 -3.4536e+00
50 +3.794593107e+02 +3.794593107e+02 +4.589393107e+02 +4.589393107e+02 +2.3123e-01 -1.6781e+00 +5.8713e+00 +6.0400e+00 -7.6250e-01 -1.2547e-01 -1.8792e+00 +1.9138e+00 +3.1184e+00 -3.1927e+00 -4.9201e+00 +4.2874e-01 -6.6737e-01 -2.2483e+00 -3.5648e-01 +2.6801e+00 -2.9333e+00 +3.5287e+00 -1.3076e+00 -1.8220e+00 +1.5772e+00 +2.0868e+00 +1.3531e+00 +1.8234e+00 -4.7798e-01 +4.9794e+00 +3.4027e+00 +3.4712e+00 +1.7685e+00 -2.8303e+00 -1.4582e-01 +3.0329e+00 -5.7791e-01 +3.7785e+00 +9.9130e-01 -3.9409e-01 -4.2613e-01 +7.2611e-01 +3.9062e+00 -1.5992e-03
94 +2.394232170e+02 +2.394232170e+02 +3.189032170e+02 +3.189032170e+02 -9.7827e-01 -1.8529e+00 +4.1674e+00 +4.0312e+00 -1.4851e+00 +2.9130e-01 +1.3078e+00 +7.2153e-01 -2.4233e-01 -4.6547e+00 +6.7989e-01 -1.9721e+00 -4.3222e+00 -6.8064e-01 +2.3177e+00 -7.3678e-02 -9.8498e-01 -1.7433e-01 -4.8539e-01 +7.9900e-01 +1.4634e+00 +3.9881e+00 +1.7843e+00 -1.7882e-01 -1.2692e+00 +3.0050e+00 +2.0321e+00 +2.0126e+00 +2.1653e+00 -3.9411e-01 -1.5888e+00 +2.3108e+00 -1.9327e+00 +4.8348e+00 -6.5102e-01 -5.0360e-01 +4.6579e+00 +2.9998e+00 +2.2966e+00 -2.7996e-01
110 +1.545105793e+02 +1.545105793e+02 +2.339905793e+02 +2.339905793e+02 +1.3770e-01 -3.3651e+00 +2.0384e+00 +4.9773e+00 -1.8382e+00 +1.3235e+00 +2.0730e+00 -2.1595e+00 +2.5641e+00 -2.0999e+00 -2.2076e+00 +2.0892e+00 -8.9220e-02 -2.6071e+00 +2.2500e+00 +2.9773e+00 -8.3078e-01 +9.7338e-02 -1.0193e+00 +2.3050e+00 +9.7209e-01 +4.6787e+00 +3.3360e+00 -1.0726e+00 +1.1501e+00 -1.4030e+00 +1.8790e+00 +4.4283e+00 +3.7364e+00 +5.2681e-01 -2.6519e+00 +1.8250e+00 -1.3360e+00 +1.8457e+00 +9.4621e-01 -9.4768e-01 +3.1492e+00 +2.5932e+00 -4.2657e-01 -1.8324e-01
256 +7.858749517e+01 +7.858749517e+01 +1.580674952e+02 +1.580674952e+02 +1.8513e+00 -1.2099e+00 +1.1256e+00 +7.4076e-01 -4.6430e+00 -5.8667e-01 +4.3524e-01 +4.1982e-01 -2.5077e+00 -3.4179e+00 -3.7486e+00 +4.0961e-01 -4.4457e-01 +1.5803e+00 +3.5207e+00 +4.6680e+00 -1.4877e+00 -2.0507e+00 +2.2828e+00 +2.5518e+00 +9.3435e-01 +3.4698e+00 +1.7829e+00 -2.0519e+00 +1.6775e+00 -1.9626e+00 +5.7311e-01 -7.7223e-01 +5.8357e+00 +3.8036e+00 +1.9669e+00 -3.1584e-01 +1.8880e-02 +2.3578e+00 -5.6098e-01 +1.3101e+00 +1.0801e+00 +2.7880e+00 -1.6627e+00 -1.6980e+00
423 +6.180274693e+01 +6.180274693e+01 +1.412827469e+02 +1.412827469e+02 +2.4089e-01 -1.3646e+00 -1.1835e+00 -2.9404e-01 -2.3406e+00 -1.4573e+00 -9.4507e-01 +7.9619e-01 -3.2466e-01 -1.3150e+00 -3.8103e+00 +3.4192e-01 +8.1791e-01 -1.7637e+00 +1.7732e+00 +4.8263e+00 -7.6194e-01 -3.4381e+00 +2.9302e+00 -2.9363e-01 +1.0622e+00 +4.6601e+00 +1.8405e+00 -1.1522e+00 +1.2486e+00 -3.1651e+00 +3.2147e+00 +6.7645e-01 +7.0279e-01 +3.7849e+00 +1.8637e+00 +1.7915e-01 +2.5860e+00 +2.9322e+00 -9.5082e-01 +1.6222e+00 +1.6562e-01 +5.0719e+00 +7.4464e-01 -1.3709e+00
506 +3.543061924e+01 +3.543061924e+01 +1.149106192e+02 +1.149106192e+02 -3.9946e-01 -1.6786e+00 -1.2861e+00 +1.0363e+00 -2.2500e+00 -6.9519e-01 +1.5151e+00 +1.1602e+00 -4.0332e-01 -2.7776e+00 -3.8630e+00 +1.5713e+00 +2.4558e+00 -1.0093e+00 +2.7220e+00 +4.1244e+00 -1.3450e+00 -3.0737e+00 +3.5414e+00 +1.7536e+00 -3.5881e-02 +4.7634e+00 -8.7734e-01 -7.3111e-01 +1.9882e-01 -1.8048e+00 +2.8331e+00 +1.4400e+00 +3.0089e+00 +5.9284e+00 -5.2554e-01 -3.5756e-01 +5.3797e-01 +1.9390e+00 +5.9769e-01 +1.8212e+00 +1.4410e+00 +4.1725e+00 +1.4190e+00 -1.4464e-01
608 +2.487802576e+01 +2.487802576e+01 +1.043580258e+02 +1.043580258e+02 +2.6033e-01 -1.2760e+00 +1.3505e-02 +1.9288e+00 -1.1231e+00 +7.4931e-01 -1.0662e+00 -6.9745e-02 -1.3228e+00 -2.2518e+00 -3.8067e+00 +2.5410e+00 +1.9062e+00 +3.4727e-01 +2.4261e+00 +2.7019e+00 +6.6194e-02 -3.0379e+00 +6.2052e-01 +6.5819e-01 -1.3106e+00 +2.8212e+00 +6.2638e-01 -8.7980e-01 +1.0167e+00 -4.4293e-01 +2.8401e+00 +1.8215e+00 +1.3964e+00 +3.9465e+00 -4.9134e-01 -1.2148e+00 +1.7946e+00 +1.5016e+00 -9.8508e-01 +3.8805e+00 +1.9462e+00 +3.6804e+00 -2.6203e-01 -6.7655e-01
750 +1.514517856e+01 +1.514517856e+01 +9.462517856e+01 +9.462517856e+01 -5.4188e-01 -1.1552e+00 -1.0997e+00 +2.9986e+00 -2.9483e+00 -1.8870e-01 +5.9451e-01 +1.7750e-01 -5.8184e-01 -2.5821e+00 -2.7371e+00 +2.0615e+00 +1.3893e+00 +3.6287e-01 +2.9596e+00 +3.6808e+00 +2.7363e-01 -2.4252e+00 +2.5048e+00 +7.9642e-01 +6.3888e-01 +3.9572e+00 +3.0444e-01 -1.1408e+00 +8.4291e-01 -8.7269e-01 +2.0519e+00 +1.7931e+00 +1.5545e+00 +4.0107e+00 -7.2884e-01 -1.6616e+00 +7.9998e-01 +1.4151e+00 -1.2320e+00 +1.8958e+00 +1.2161e+00 +2.9436e+00 +3.0779e-01 -1.4095e+00
824 +9.620467951e+00 +9.620467951e+00 +8.910046795e+01 +8.910046795e+01 -3.8763e-01 -1.0380e+00 -1.5017e-01 +2.8507e+00 -3.2643e+00 +3.1882e-01 -9.7088e-02 +6.4750e-01 -2.0372e+00 -3.2345e+00 -3.8497e+00 +1.1339e+00 +1.3063e+00 -3.2359e-01 +4.0401e+00 +3.8872e+00 -5.4055e-01 -3.5945e+00 +2.4204e+00 +6.3899e-01 +6.3520e-01 +3.9377e+00 +1.7741e+00 -1.2068e+00 +2.0898e-01 -1.5868e+00 +1.3382e+00 +3.0771e+00 +2.0853e+00 +3.2478e+00 -1.3513e+00 -1.5128e+00 +1.0023e+00 +1.5696e+00 -2.8955e-01 +1.9353e+00 +1.8129e+00 +3.1110e+00 +2.2201e-01 -1.1394e+00
941 +5.914421467e+00 +5.914421467e+00 +8.539442147e+01 +8.539442147e+01 +2.5382e-01 -1.3250e+00 -6.6483e-01 +2.1099e+00 -3.0549e+00 +4.4815e-01 -6.0553e-01 +1.0012e+00 -1.7024e+00 -3.6052e+00 -3.5743e+00 +2.1635e+00 +1.3379e+00 -3.6413e-01 +3.4320e+00 +3.3117e+00 -1.0083e+00 -3.8831e+00 +2.0709e+00 +2.3756e+00 +5.0572e-01 +3.7740e+00 +1.1435e+00 -1.3099e+00 +5.0661e-01 -2.0034e+00 +1.4684e+00 +3.0349e+00 +2.2235e+00 +3.9806e+00 -1.2559e+00 -1.6346e+00 +4.6766e-01 +1.8531e+00 -4.3351e-01 +2.8569e+00 +1.0612e+00 +3.7481e+00 +3.1860e-01 -1.1708e+00
1084 +3.543504354e+00 +3.543504354e+00 +8.302350435e+01 +8.302350435e+01 +2.8976e-01 -7.9350e-01 -7.9023e-01 +2.0459e+00 -2.5419e+00 +5.6738e-01 +8.2478e-02 +3.2960e-01 -1.6339e+00 -3.7308e+00 -3.9713e+00 +1.3241e+00 +1.4368e+00 +5.7297e-02 +3.4098e+00 +2.5192e+00 -4.9300e-01 -4.1330e+00 +2.0695e+00 +1.4186e+00 +1.0339e+00 +3.5577e+00 +1.3844e+00 -1.3097e+00 +1.2030e+00 -1.9413e+00 +1.7109e+00 +2.7721e+00 +2.5987e+00 +3.9722e+00 -1.0183e+00 -1.2411e+00 +5.6176e-01 +2.0188e+00 -5.3129e-01 +2.2377e+00 +1.3935e+00 +4.0476e+00 +5.2376e-01 -5.3002e-01
