% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.863347081e+01 +2.863347081e+01 +1.169347081e+01 +1.169347081e+01 +1.8680e+00 -3.2304e+00 +1.7266e-01 -1.1167e+00 +8.2785e-01 +1.2487e+00 +6.7171e-01 +6.4344e-01 -4.1402e-01 +2.2014e+00 +3.9811e+00 +3.5691e+00 +3.1258e+00 +1.6921e+00 +9.4054e-01 -2.3607e+00 +3.6954e+00 +3.6110e+00 -3.9513e+00 -8.6452e-01 +1.7739e+00 +3.2825e+00 +7.0953e-01 +3.4760e-01 -1.2504e+00 +3.4610e+00 +4.8407e-01 +2.0649e+00 +3.7609e+00 -3.1652e+00 +1.0107e+00 +1.6422e+00 -3.9114e+00 +2.5409e+00 -2.0970e+00 -1.4913e+00 +5.7167e-01 -2.7077e+00 +1.3285e-02 -3.1441e+00
25 +2.307633970e+01 +2.307633970e+01 +6.136339696e+00 +6.136339696e+00 +8.8285e-01 -2.9206e-01 +2.3353e+00 -1.9423e+00 +2.9030e-01 +4.2358e+00 -2.0894e+00 -9.4913e-01 +7.4995e-02 -2.0265e+00 +3.2656e+00 +3.1093e+00 +3.0498e-01 -6.6039e-01 +6.7700e-01 -3.9443e+00 +3.6908e+00 +3.3315e+00 -4.0224e+00 -2.0822e+00 +1.3837e+00 +1.9208e+00 +2.5180e-01 +2.3861e+00 +1.3781e-01 +5.0618e+00 -5.2243e-01 +2.7304e-01 +8.6425e-01 -1.7606e+00 +6.9099e-01 +2.6090e+00 -3.6670e+00 +2.0368e+00 -4.9566e+00 -2.6865e+00 -1.9452e+00 -8.6754e-01 -6.8941e-01 -2.5303e+00
98 +1.575786777e+01 +1.575786777e+01 -1.182132230e+00 -1.182132230e+00 +1.8675e+00 -2.5122e-01 -8.0416e-01 -1.0802e+00 -1.5272e+00 +2.8153e+00 -2.4505e-01 +1.0991e+00 -1.0789e-01 -4.4224e+00 +2.0484e+00 +2.0115e+00 +1.4424e+00 +3.1699e-01 +3.8296e+00 +5.2000e-01 +3.8373e+00 -6.5558e-01 -2.1213e+00 -2.1272e+00 +1.7949e+00 +3.5292e+00 +2.0607e-01 +3.0336e+00 -2.6901e+00 +1.0232e+00 -6.3140e-01 +3.8107e+00 +1.3084e+00 -2.6815e+00 +5.7284e-01 +1.4054e+00 -1.8004e+00 -1.6934e+00 -4.7730e+00 -5.1787e-01 -2.9636e+00 -2.0041e-01 +2.4718e+00 -7.7956e-01
569 +9.983915260e+00 +9.983915260e+00 -6.956084740e+00 -6.956084740e+00 +2.7908e+00 -3.9479e-01 -3.2268e+00 -2.2322e+00 -1.4743e+00 -2.8425e+00 +2.7644e+00 -1.1508e+00 +3.9751e+00 -2.1153e+00 -6.5252e-01 +3.7494e+00 +4.2125e-03 +2.8616e+00 +3.4707e+00 +2.8390e+00 -3.9897e-01 +7.8855e-01 -2.2025e+00 -3.3446e+00 +1.8028e+00 +2.8017e+00 +1.1486e+00 +2.3161e-01 +5.7979e-01 +5.8481e-01 -9.7882e-01 +3.4813e+00 -7.9691e-01 -5.2067e+00 +3.8353e+00 +9.5795e-01 -6.4791e-01 +6.2725e-01 -3.1608e+00 +1.9257e+00 -1.7739e+00 +3.1419e+00 +3.9542e+00 -1.0821e+00
964 +5.636435540e+00 +5.636435540e+00 -1.130356446e+01 -1.130356446e+01 +2.2028e+00 +6.2345e-03 -7.7557e-01 -3.7795e+00 -1.5329e+00 -4.5271e-01 +4.0582e+00 -2.1299e+00 +2.3366e+00 -2.6110e+00 +3.5434e-01 +3.1386e+00 +1.7842e+00 -1.5547e+00 +1.1442e+00 +3.3361e+00 +7.6345e-01 -6.7430e-02 -1.6631e+00 +3.3459e-02 -7.4578e-01 +3.0412e+00 +1.8174e+00 +1.1140e+00 -1.4426e+00 +8.8187e-01 -2.6327e-01 +4.3473e+00 -2.4072e-01 -3.2512e+00 +5.0996e+00 +1.0120e+00 +1.1087e+00 +2.4089e-01 +2.7227e-01 +9.1825e-01 -1.9279e-01 +2.1717e+00 +1.6473e+00 -1.0688e+00
2057 +3.968060394e+00 +3.968060394e+00 -1.297193961e+01 -1.297193961e+01 +2.4663e+00 +1.5516e-01 -2.5499e+00 -2.0661e+00 -1.7803e+00 +6.1058e-01 +4.1773e+00 -2.8932e+00 +1.2854e+00 -2.2456e+00 +1.9148e+00 +3.4726e+00 +1.6817e+00 -2.6481e+00 +1.7603e+00 +1.6952e+00 +2.5705e-01 +1.4547e+00 -1.8033e+00 +7.7127e-01 +1.6715e-01 +5.4037e-01 +1.0045e+00 +5.4729e-01 -2.5918e+00 +2.4452e-01 -6.7394e-02 +4.8573e+00 +3.3343e-01 -4.2794e+00 +3.7020e+00 -9.5746e-01 +1.6771e+00 -3.7837e-01 +8.3132e-01 +2.7882e+00 -1.6022e+00 +8.9326e-01 +8.7312e-01 +5.9732e-01
2990 +2.444180542e+00 +2.444180542e+00 -1.449581946e+01 -1.449581946e+01 +2.1413e+00 +3.9976e-01 -2.7351e+00 -2.1324e+00 -1.1455e+00 +4.3058e-01 +3.7257e+00 -2.8826e+00 +1.3429e+00 -1.6997e+00 +1.3354e+00 +3.0098e+00 +9.8374e-01 -2.7827e+00 +1.4736e+00 +1.8072e+00 +2.2858e-01 +1.2116e+00 -1.8871e+00 +2.3794e-01 +1.9671e-01 +6.8643e-01 +7.0950e-01 +5.1073e-01 -2.1378e+00 +5.0772e-01 +2.0289e-01 +4.4811e+00 +9.6765e-02 -3.0141e+00 +3.7524e+00 -6.7883e-01 +2.1194e+00 -1.8720e-01 +7.6008e-01 +2.8631e+00 -1.7813e+00 +1.6525e+00 +9.7018e-01 +2.2301e-01
3932 +1.579698874e+00 +1.579698874e+00 -1.536030113e+01 -1.536030113e+01 +2.2479e+00 +5.3656e-01 -2.6357e+00 -2.3641e+00 -1.4608e+00 +4.4384e-01 +3.6271e+00 -2.7130e+00 +1.3625e+00 -1.6585e+00 +1.1096e+00 +3.1448e+00 +1.1943e+00 -2.7919e+00 +1.4731e+00 +1.9282e+00 +4.0581e-01 +1.2114e+00 -1.9644e+00 +2.1296e-01 +2.5804e-01 +4.7336e-01 +8.4955e-01 +2.7522e-01 -2.2282e+00 +4.6654e-01 +2.8167e-01 +4.5736e+00 +2.1932e-01 -3.1570e+00 +3.9288e+00 -6.5918e-01 +2.0068e+00 +1.9578e-03 +7.8988e-01 +2.8535e+00 -1.8225e+00 +1.5917e+00 +8.7064e-01 +5.2776e-01
32206 +9.988662162e-01 +9.988662162e-01 -1.594113378e+01 -1.594113378e+01 +3.9934e+00 +1.7827e+00 -1.7098e+00 +1.1403e+00 +6.8315e-01 -1.9535e+00 +3.3045e+00 -2.7669e+00 -2.2744e-01 -2.4626e+00 +3.4964e+00 +6.5347e-01 -1.5720e+00 -1.5447e+00 +2.7963e+00 +3.2632e+00 +3.3309e+00 +1.4413e-02 -2.0697e-01 +2.3241e+00 -3.2615e+00 +3.8608e-01 +6.4712e-01 -5.1582e-01 -1.3311e+00 -5.9209e-01 -2.8855e+00 +3.3091e+00 -2.9840e+00 -2.7032e+00 +3.7490e+00 -1.6273e-01 +1.7597e+00 -3.0547e+00 +2.4196e+00 +3.2483e+00 -4.6280e-01 -3.6632e-02 +6.3227e-02 +2.2013e+00
32620 +6.241785413e-01 +6.241785413e-01 -1.631582146e+01 -1.631582146e+01 +3.9649e+00 +2.3282e+00 -1.4745e+00 +1.0453e+00 +8.5302e-01 -1.7646e+00 +3.2050e+00 -2.6437e+00 +2.5576e-01 -2.5268e+00 +3.0175e+00 +4.2804e-01 -1.8898e+00 -1.5177e+00 +2.5840e+00 +3.3768e+00 +3.3649e+00 +2.7677e-01 +1.3090e-01 +2.2742e+00 -3.3589e+00 +6.4706e-01 +6.3177e-01 -4.5533e-01 -1.3658e+00 -3.7984e-01 -3.1258e+00 +3.1381e+00 -3.2978e+00 -2.9762e+00 +3.8091e+00 +1.1233e-01 +1.5695e+00 -3.1209e+00 +2.1799e+00 +3.2515e+00 -2.2524e-01 -9.9468e-02 +1.5390e-01 +2.1200e+00
