% function evaluation | noise-free fitness - Fopt (3.590000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.675599801e+06 +1.675599801e+06 +1.675635701e+06 +1.675635701e+06 -2.7263e+00 +2.3482e+00 +1.7194e+00 +2.2873e-01 +3.4748e+00 +3.3667e+00 +1.6405e+00 -1.9151e+00 -2.1116e+00 +3.5472e-01 +3.9626e+00 +1.9928e+00 -1.4753e+00 -3.8061e+00 -3.4247e+00 +2.4750e+00 +3.0768e+00 +8.8838e-01 +3.7041e+00 -2.1283e+00
2 +1.103484716e+06 +1.103484716e+06 +1.103520616e+06 +1.103520616e+06 -2.9693e+00 -2.3893e-01 +5.6180e+00 +1.6657e+00 +1.7818e+00 +4.1674e+00 +4.2124e-01 -2.6043e+00 -4.3718e+00 -3.9805e+00 -2.2875e-01 -1.4280e-01 -1.2176e+00 -2.4283e-01 -1.2776e+00 +1.4763e+00 -2.3563e+00 +1.8851e+00 +7.3310e+00 -1.1401e+00
39 +9.786819001e+05 +9.786819001e+05 +9.787178001e+05 +9.787178001e+05 -4.7079e+00 +2.6542e+00 +6.0502e+00 -4.9565e-01 +2.6479e+00 +5.1581e-01 +6.3685e-01 -5.1706e+00 -1.5230e+00 +5.0149e+00 -7.1704e-01 +1.4673e-01 +1.8544e+00 -1.7835e+00 +8.0208e-01 +1.2927e+00 -8.3839e-01 +3.4482e+00 +4.5069e+00 -8.7145e-01
47 +5.711543167e+05 +5.711543167e+05 +5.711902167e+05 +5.711902167e+05 -1.4902e+00 +4.1754e+00 -4.2098e-02 -3.1493e+00 +1.5398e+00 -1.2957e+00 -6.8277e-01 -1.4267e+00 -4.0416e+00 +8.7254e-01 -3.7981e+00 +1.8372e+00 +4.5300e-03 -5.5302e-01 +1.8097e+00 -8.5536e-01 +2.7612e+00 +3.2392e+00 +3.9397e+00 -2.3466e+00
94 +3.104400339e+05 +3.104400339e+05 +3.104759339e+05 +3.104759339e+05 -2.0201e+00 +3.7540e+00 -2.0627e-01 -4.5123e-01 +2.8825e-01 -2.6056e+00 -6.7360e-01 -6.8119e-01 -6.9459e+00 -7.1529e-01 -1.7343e+00 +3.5489e+00 +2.0594e+00 -3.8383e+00 +3.0441e+00 -2.2869e+00 +9.0042e-01 +4.6688e+00 +2.6984e+00 -3.1453e+00
115 +1.941736699e+05 +1.941736699e+05 +1.942095699e+05 +1.942095699e+05 +2.4823e+00 +5.3907e+00 +1.9423e+00 -4.8499e-01 +1.4513e+00 -7.3521e+00 -2.6941e+00 -4.5218e+00 -2.0596e+00 +6.0887e-01 -4.8451e+00 +7.5088e-01 -2.0983e+00 -1.4210e+00 +1.6660e+00 -1.9162e+00 +4.6591e-01 +4.3163e+00 +2.9328e+00 -1.1442e-01
147 +1.086228357e+05 +1.086228357e+05 +1.086587357e+05 +1.086587357e+05 +1.8809e-01 +4.4717e+00 +2.7493e+00 +2.0773e+00 -2.8261e+00 -5.4864e+00 -1.3784e+00 -2.5869e+00 -2.5487e+00 -4.0529e-02 -4.0765e+00 +4.3838e+00 +1.8079e+00 -3.1550e+00 +3.3940e+00 -7.2286e+00 +1.7460e+00 +5.6483e+00 +2.4405e+00 -4.2841e-01
219 +8.204721081e+04 +8.204721081e+04 +8.208311081e+04 +8.208311081e+04 +6.4872e+00 +6.4943e+00 +3.3133e+00 +3.9422e+00 -1.1300e+00 -7.2192e+00 -2.2502e+00 -2.8995e+00 +5.7614e-01 +8.4388e-02 -6.1161e+00 +2.0367e-01 +4.4887e+00 -3.0102e+00 +3.3124e+00 -7.6059e+00 -3.5379e+00 +1.0444e+01 +8.4093e-01 -4.0742e+00
241 +5.965675978e+04 +5.965675978e+04 +5.969265978e+04 +5.969265978e+04 +3.8797e+00 +4.9696e+00 +5.4755e+00 +3.7337e+00 -4.5139e-01 -7.4810e+00 +2.3143e+00 -7.1287e+00 +7.1522e-01 -2.5253e-01 -3.3041e+00 +1.9774e+00 -2.7805e-02 -1.8298e+00 +4.8052e+00 -4.5905e+00 +2.1466e+00 +9.6667e+00 +1.5184e+00 -4.6129e+00
243 +3.341457573e+03 +3.341457573e+03 +3.377357573e+03 +3.377357573e+03 -1.6582e-01 +7.2235e+00 +5.1251e+00 +2.4915e+00 -8.7262e-01 -1.0753e+01 -2.4373e-02 -3.7859e+00 +2.2089e+00 -3.0293e+00 -3.6773e+00 +1.9578e+00 -4.2113e-02 -2.8741e+00 +4.1811e+00 -4.1943e+00 -8.3335e-01 +1.2327e+01 +4.9901e-01 -5.8383e+00
