% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.484619628e+05 +2.484619628e+05 +2.485857928e+05 +2.485857928e+05 +5.3289e-01 +2.8017e+00 +2.0352e+00 +2.1989e+00 -3.3001e+00 +3.5977e+00 -3.2958e+00 -3.9113e+00 +1.0519e-01 -3.9085e+00 -1.5764e-01 +6.8216e-01 +9.9752e-01 +1.6053e+00 +3.3208e+00 +3.6548e+00 -3.9234e+00 +9.6444e-01 -5.0171e-02 +3.7891e-01
40 +3.608993728e+04 +3.608993728e+04 +3.621376728e+04 +3.621376728e+04 -8.2703e-02 +2.5292e+00 +2.5726e+00 -2.9358e+00 +1.0574e+00 -2.3692e-01 +5.6813e-01 +2.0089e+00 -2.9044e-01 -2.7374e+00 -1.6656e+00 +2.8247e+00 -4.9611e-02 +1.1631e+00 -7.3717e-01 +1.9080e+00 -3.4468e-01 -2.8517e-01 +2.0634e+00 -1.5009e+00
230 +2.117580185e+04 +2.117580185e+04 +2.129963185e+04 +2.129963185e+04 -1.8993e+00 -1.6671e+00 -1.4914e+00 -6.9708e-01 -1.1330e+00 -1.7706e+00 +1.5216e+00 +1.4484e+00 -2.3526e+00 -1.2956e+00 -3.5480e-01 +1.0043e+00 -1.2681e+00 +1.5643e-01 -1.1993e-01 +1.7218e+00 -6.8579e-02 -3.9674e-01 +1.8984e+00 -1.7891e-01
293 +1.583330186e+04 +1.583330186e+04 +1.595713186e+04 +1.595713186e+04 -1.3236e+00 -2.4147e+00 +1.6393e+00 -1.9096e+00 -3.8165e-01 -8.2455e-01 -7.6566e-01 -2.2312e+00 +5.3685e-01 -3.4899e+00 -8.2555e-02 +2.4218e+00 +1.8418e+00 +1.2737e+00 -1.1741e+00 +3.1282e+00 +5.8099e-01 -7.7109e-01 +1.2719e+00 -1.3944e-01
355 +9.677902832e+03 +9.677902832e+03 +9.801732832e+03 +9.801732832e+03 -1.5569e+00 -2.4869e+00 +2.0018e+00 -2.0704e+00 -1.4968e+00 +4.2147e-01 +2.7649e-01 +1.0528e+00 +1.0237e+00 -3.8596e+00 +4.9324e-01 -2.8917e-01 +8.5541e-01 -8.9941e-01 -2.3615e-01 +2.4680e+00 +5.9045e-01 +1.0714e+00 -9.1409e-01 -1.1519e+00
374 +5.346476284e+03 +5.346476284e+03 +5.470306284e+03 +5.470306284e+03 -7.6337e-01 -1.5933e+00 +3.8300e-01 -1.6964e+00 -6.5495e-01 +3.0615e-01 -2.9023e-01 +7.8540e-01 +2.8391e-01 -4.2504e+00 +1.8252e+00 +1.5981e+00 +9.6513e-01 -1.6651e+00 +5.0256e-01 +4.1531e+00 -6.2152e-02 +1.0450e+00 +8.7494e-02 +4.6653e-01
455 +3.405285249e+03 +3.405285249e+03 +3.529115249e+03 +3.529115249e+03 -8.9482e-01 -6.7099e-01 +2.2890e+00 -2.4144e-01 -1.7139e+00 -8.7412e-01 -3.7046e-01 +1.4222e+00 -2.2242e-01 -2.4665e+00 +1.4070e+00 +1.1814e+00 -4.4894e-01 -1.4452e+00 -6.1691e-01 +1.9687e+00 -1.8350e-01 +1.3225e-01 -6.4881e-01 -3.4223e-01
496 +1.847243262e+03 +1.847243262e+03 +1.971073262e+03 +1.971073262e+03 -1.0249e+00 +1.4507e-01 +7.1322e-01 +7.3756e-01 -3.0725e-01 +2.9762e-01 -2.3282e-02 +9.7081e-01 +1.3569e-01 -2.3375e+00 +1.6005e+00 +9.8598e-01 +3.1576e-01 -1.4002e+00 +5.5806e-01 +1.1944e+00 -3.2734e-01 +9.9799e-01 -8.1873e-01 -5.0290e-01
509 +1.513308363e+03 +1.513308363e+03 +1.637138363e+03 +1.637138363e+03 -9.8588e-01 -1.2667e+00 +8.4829e-01 -2.3374e-01 -3.4158e-01 -1.5091e+00 -8.9059e-02 +7.2517e-01 +1.6657e-01 -1.9995e+00 +1.0107e+00 +8.5142e-01 -5.3413e-01 -8.9417e-01 +8.0163e-01 +1.2720e+00 -5.7408e-01 -7.5491e-02 -3.6394e-01 +4.7316e-01
595 +8.462729214e+02 +8.462729214e+02 +9.701029214e+02 +9.701029214e+02 +7.8569e-01 -3.0920e-01 -6.8851e-01 -4.6740e-01 -2.7943e-01 -3.2158e-01 +6.1741e-01 +1.8987e-01 +1.1588e+00 -1.7759e+00 +4.5585e-01 +4.9917e-01 -3.8804e-01 +1.2055e-01 +8.9633e-01 +8.7622e-01 -3.9190e-01 +2.4540e-01 -3.8486e-01 +9.1621e-02
627 +6.147441557e+02 +6.147441557e+02 +7.385741557e+02 +7.385741557e+02 +5.2770e-01 -2.4414e-02 -7.3646e-02 +2.7077e-02 -1.8574e-01 -4.5033e-01 +9.6906e-01 +1.1784e+00 +5.0783e-01 -7.2249e-01 +1.0774e+00 +1.1652e+00 -1.0888e-01 -2.1779e-01 -6.9131e-02 +8.1465e-01 -4.6526e-01 +3.4225e-01 -9.7751e-01 +2.0461e-01
690 +1.563234856e+02 +1.563234856e+02 +2.801534856e+02 +2.801534856e+02 -2.7443e-01 -1.4186e-01 +2.5584e-01 -1.1822e-02 -2.7592e-01 +9.0162e-02 +5.5228e-01 +2.4825e-01 +1.7786e-01 -6.8210e-01 +4.2719e-01 +4.0812e-02 -1.0865e-01 -4.2698e-01 +7.1435e-01 +9.3358e-01 -5.6853e-01 +2.4417e-01 -1.7680e-01 +1.7267e-02
816 +9.215333683e+01 +9.215333683e+01 +2.159833368e+02 +2.159833368e+02 -2.8882e-01 -4.3401e-01 +6.0340e-01 +2.1000e-01 -3.1707e-01 +2.0968e-01 +6.2394e-01 +3.3386e-01 +2.9479e-02 -1.0155e+00 +1.1120e-01 -2.7267e-01 -6.5841e-02 -1.3058e-02 +6.9165e-01 +5.4838e-01 -7.8464e-01 +2.5388e-02 -5.5340e-01 -7.0052e-02
930 +6.013263421e+01 +6.013263421e+01 +1.839626342e+02 +1.839626342e+02 -6.8714e-02 +2.7604e-01 +4.2461e-01 +3.6037e-01 -7.4235e-01 +2.9947e-01 +5.8718e-01 +9.4242e-02 +2.1985e-01 -9.5977e-01 +2.9746e-01 +1.6421e-01 -1.4553e-01 -1.5519e-01 +6.4340e-01 +6.8242e-01 -1.0105e+00 +7.7604e-02 -2.9577e-01 +2.1963e-01
971 +3.887846966e+01 +3.887846966e+01 +1.627084697e+02 +1.627084697e+02 -8.4989e-02 +2.9905e-01 +7.7110e-01 +9.0708e-02 -7.5130e-01 +1.4020e-01 +6.5787e-01 +8.6378e-02 +1.6449e-01 -1.2505e+00 +3.3707e-01 -8.6010e-02 -1.1966e-01 -1.3397e-01 +7.3228e-01 +5.5476e-01 -1.1003e+00 +1.7630e-01 -3.3995e-01 +1.3343e-01
1202 +2.486333006e+01 +2.486333006e+01 +1.486933301e+02 +1.486933301e+02 -3.0276e-02 +2.2311e-01 +7.6466e-01 +5.5938e-02 -6.4053e-01 +1.5192e-01 +7.3679e-01 +9.7827e-02 -5.6288e-02 -1.0622e+00 +2.0507e-01 +1.1580e-01 -1.6586e-01 -1.6978e-02 +7.6318e-01 +4.7424e-01 -9.7406e-01 +1.3424e-01 -3.3725e-01 -6.0639e-03
3684 +1.583139576e+01 +1.583139576e+01 +1.396613958e+02 +1.396613958e+02 -9.0396e-02 +3.8500e-01 +8.8108e-01 -3.1354e-01 -3.6692e-01 -1.8182e-01 +3.0965e-01 +9.1429e-02 +2.0787e-02 -6.3053e-01 -1.3037e-01 +4.7601e-01 -3.0649e-01 +2.9533e-01 +5.9070e-01 +5.9996e-01 -9.7707e-01 -1.7263e-01 +3.8960e-01 +2.0849e-01
8311 +9.973179480e+00 +9.973179480e+00 +1.338031795e+02 +1.338031795e+02 -1.9940e-01 +2.4520e-01 +9.5439e-02 -1.9915e-01 -1.0751e-02 -2.1205e-02 +2.8289e-01 +4.9331e-01 +7.0826e-02 -2.3783e-02 -6.9875e-01 +1.0342e+00 -1.0439e-01 -1.5430e-01 -1.4915e-01 +4.5116e-01 -5.1556e-01 +1.5628e-01 +7.3918e-01 +8.8991e-01
11385 +6.286015011e+00 +6.286015011e+00 +1.301160150e+02 +1.301160150e+02 +2.6402e-01 -1.5988e-01 -5.5438e-04 +2.1927e-01 +9.0157e-02 -4.0106e-01 -6.7525e-02 +3.9256e-01 +1.7340e-01 +6.7761e-02 -7.2576e-01 +1.2496e+00 +2.3329e-01 -5.3862e-01 -6.5307e-01 -2.6195e-02 -6.1916e-02 +5.0544e-02 +5.0936e-01 +6.1231e-01
13417 +3.954648511e+00 +3.954648511e+00 +1.277846485e+02 +1.277846485e+02 +5.0997e-01 -4.2956e-01 -2.5625e-01 +2.4714e-01 +7.7695e-02 -4.9678e-01 -3.4996e-01 +1.6190e-01 +4.0406e-01 +4.3994e-01 -4.5557e-01 +9.2942e-01 +4.7872e-01 -6.3180e-01 -6.1030e-01 -1.1647e-01 +5.8899e-02 -1.3913e-01 +4.0121e-01 +6.2221e-01
14887 +2.483083520e+00 +2.483083520e+00 +1.263130835e+02 +1.263130835e+02 +4.6827e-01 -4.8533e-01 -3.5513e-01 +1.2585e-01 +6.4658e-02 -4.2823e-01 -4.1439e-01 +1.3188e-01 +4.5504e-01 +7.0701e-01 -1.8578e-01 +7.4535e-01 +6.7215e-01 -4.8446e-01 -5.7128e-01 -1.6362e-01 +3.6587e-01 -2.7488e-01 +3.5579e-01 +6.0307e-01
15580 +1.581709205e+00 +1.581709205e+00 +1.254117092e+02 +1.254117092e+02 +3.9235e-01 -5.0661e-01 -4.3015e-01 +2.3778e-02 +1.3168e-01 -3.4789e-01 -5.0348e-01 +1.0157e-01 +3.8772e-01 +7.7726e-01 -8.9839e-02 +6.2086e-01 +7.4661e-01 -3.7914e-01 -6.3601e-01 -1.5649e-01 +5.6378e-01 -3.1447e-01 +2.8947e-01 +5.0817e-01
16346 +9.948967117e-01 +9.948967117e-01 +1.248248967e+02 +1.248248967e+02 +3.1557e-01 -5.2556e-01 -4.7738e-01 -3.5594e-02 +2.2083e-01 -2.8643e-01 -5.6672e-01 +8.4227e-02 +3.3416e-01 +8.0767e-01 -6.4726e-02 +5.1820e-01 +7.2050e-01 -2.8268e-01 -6.7084e-01 -1.5416e-01 +6.9025e-01 -3.1007e-01 +2.6221e-01 +4.4374e-01
