% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.675951319e+02 +3.675951319e+02 +3.583851319e+02 +3.583851319e+02 +3.3241e+00 -2.2663e+00 -3.8849e+00 +3.9809e+00 +3.8378e+00 +2.0465e+00 +2.8464e+00 -3.3344e-01 -1.9872e+00 -7.7627e-01 +3.1885e+00 -1.6922e+00 +1.5023e+00 +1.7426e+00 -1.4494e-01 -5.9344e-01 -1.6905e+00 +3.8023e+00 +3.5859e+00 +2.9113e+00
26 +2.451803431e+02 +2.451803431e+02 +2.359703431e+02 +2.359703431e+02 +7.2696e+00 -4.3435e+00 -2.7360e+00 +6.4935e+00 +1.2035e+00 +1.4334e+00 +4.7824e+00 +2.2805e+00 +6.9849e-01 -4.7776e+00 +4.5022e+00 -2.3887e+00 +2.0002e+00 +4.3305e+00 +2.7036e-02 -1.2007e+00 +1.3806e+00 +7.3006e+00 +1.2612e+00 +5.2820e+00
72 +1.577095816e+02 +1.577095816e+02 +1.484995816e+02 +1.484995816e+02 +6.7143e+00 -8.2942e+00 +1.6505e+00 +7.5018e+00 -1.7992e+00 -2.6273e+00 +7.4577e+00 +7.4192e-01 +1.0936e+00 -2.4085e+00 -1.1132e+00 -5.1245e+00 +4.9071e+00 +4.6447e+00 -3.0624e+00 -1.7994e+00 +3.2605e+00 +8.8242e+00 -1.1903e+00 +7.1843e+00
80 +8.262822706e+01 +8.262822706e+01 +7.341822706e+01 +7.341822706e+01 +7.1908e+00 -6.4999e+00 +1.9273e+00 +7.0408e+00 -3.5528e-01 -3.3075e+00 +8.6032e+00 +2.6225e+00 +3.2695e+00 -5.7607e+00 -2.5212e+00 -6.3081e+00 +3.8355e+00 +2.7346e+00 -4.8491e+00 -3.7400e+00 +5.0571e+00 +7.8478e+00 -5.4898e+00 +5.6231e+00
105 +5.998914938e+01 +5.998914938e+01 +5.077914938e+01 +5.077914938e+01 +1.3216e+01 -6.2301e+00 +2.6339e+00 +1.0230e+01 -1.6082e+00 -2.1517e+00 +6.3445e+00 +1.0062e+00 +4.9381e+00 -7.6127e+00 -4.8139e+00 -9.0763e+00 +7.0685e+00 +6.2824e+00 -4.6993e+00 -7.4608e+00 +2.9972e+00 +6.1419e+00 -6.9781e+00 +1.0370e+01
113 +3.537627612e+01 +3.537627612e+01 +2.616627612e+01 +2.616627612e+01 +1.5396e+01 -9.7896e+00 +7.3799e+00 +1.0567e+01 -4.1440e+00 +4.5152e+00 +7.9257e+00 +4.8705e+00 -1.0058e+00 -8.7347e+00 -1.2033e+01 -7.4573e+00 +8.8230e+00 +4.9452e+00 -7.1691e+00 -8.2400e+00 +8.8653e+00 +7.3841e+00 -1.0688e+01 +1.3472e+01
136 +1.312862419e+01 +1.312862419e+01 +3.918624186e+00 +3.918624186e+00 +1.5904e+01 -1.2549e+00 +6.7215e+00 +1.2617e+01 -2.3216e+00 +4.0623e+00 +5.3314e+00 +1.1184e+01 +6.3337e+00 -5.4140e+00 -5.0732e+00 -1.0048e+01 +5.9827e+00 +1.2863e+01 -6.2406e+00 -7.5637e+00 +9.5790e+00 +1.3235e+01 -7.4514e+00 +9.5235e+00
175 +3.819681290e+00 +3.819681290e+00 -5.390318710e+00 -5.390318710e+00 +3.1089e+01 +3.4985e+00 +6.5260e+00 +1.4464e+01 -1.2348e+01 +3.8408e+00 +8.9106e+00 +9.1539e+00 +7.3991e+00 -1.3881e+01 -5.6193e+00 -7.6097e+00 +5.3963e+00 +8.6931e+00 -8.1263e+00 -1.0820e+01 +1.0160e+01 +1.6004e+01 -9.7837e+00 +1.3055e+01
231 +2.131628207e-14 +2.131628207e-14 -9.210000000e+00 -9.210000000e+00 +3.9129e+01 +1.4564e+01 +5.7787e+00 +7.2512e+00 -1.0785e+01 +1.0209e+01 +8.6483e+00 +8.8889e+00 +1.5774e+01 -1.9607e+01 -1.1444e+01 -1.0316e+01 +1.0992e+01 +1.1857e+01 -2.2547e+01 -8.3717e+00 +2.0113e+01 +1.7682e+01 -2.6082e+01 +7.3745e+00
% function evaluation | noise-free fitness - Fopt (-9.210000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.446716820e+02 +3.446716820e+02 +3.354616820e+02 +3.354616820e+02 +3.4970e+00 +2.4233e+00 -1.5407e+00 +3.4515e+00 -1.2865e+00 +3.6034e+00 +2.1078e+00 +2.4388e+00 +2.5567e+00 -2.7078e-01 +5.9582e-01 +3.0967e+00 -1.5955e+00 +7.8194e-02 +1.7478e+00 -8.1111e-01 +2.2801e-01 +1.3570e+00 -5.8431e-01 +2.6401e+00
7 +2.499014396e+02 +2.499014396e+02 +2.406914396e+02 +2.406914396e+02 +3.7991e+00 +2.6484e+00 +1.3279e+00 -2.3346e-01 -8.5151e-01 +1.4221e+00 +2.8780e+00 +5.9588e+00 +3.2412e+00 -1.5287e+00 +3.5066e-01 +2.0435e+00 +1.5992e+00 +4.3870e+00 +1.5780e+00 +3.3186e+00 +1.6069e+00 +1.4281e+00 -5.1088e+00 +4.9767e+00
45 +1.506590435e+02 +1.506590435e+02 +1.414490435e+02 +1.414490435e+02 +4.9341e+00 +3.9981e+00 +3.7393e-01 +3.5296e+00 -7.5289e-01 +4.6907e+00 +4.1440e+00 +5.9012e+00 +4.5565e+00 -2.5454e+00 -2.6158e+00 +9.0576e-01 +1.8682e+00 +3.8203e+00 -1.8700e+00 +1.8275e+00 +4.8115e+00 +3.2427e+00 -7.9822e+00 +8.7509e+00
72 +9.708961198e+01 +9.708961198e+01 +8.787961198e+01 +8.787961198e+01 +3.2905e+00 +2.3547e+00 -7.6004e-01 +4.1877e+00 -8.4555e-01 +6.4934e+00 +5.1629e+00 +6.0866e+00 +8.4491e-01 -2.6591e+00 -4.5680e+00 -1.6090e+00 +6.9984e+00 +5.7341e+00 -3.7669e+00 +8.7984e-01 +4.8492e+00 +4.8831e+00 -6.9136e+00 +5.0995e+00
121 +5.908759259e+01 +5.908759259e+01 +4.987759259e+01 +4.987759259e+01 +5.5105e+00 +3.1758e+00 +2.4932e-01 +3.0972e+00 -8.9955e-01 +9.2258e+00 +9.0302e+00 +4.8294e+00 +5.0695e+00 -7.3927e+00 -6.8710e+00 -2.3990e+00 +4.7821e+00 +6.1433e+00 -3.0693e+00 -2.4570e+00 +4.3974e+00 +7.6547e+00 -5.4704e+00 +1.1291e+01
130 +3.850534601e+01 +3.850534601e+01 +2.929534601e+01 +2.929534601e+01 +7.1640e+00 +4.8406e+00 +3.4973e+00 +2.3459e+00 -1.6316e+00 +1.5937e+01 +7.5366e+00 +4.2872e+00 +4.1071e+00 -1.0492e+01 -1.1138e+01 -8.2769e+00 +7.6540e+00 +8.7738e+00 -4.1554e+00 -4.9853e+00 +2.9998e+00 +1.5149e+01 -4.4921e+00 +1.5650e+01
