% function evaluation | noise-free fitness - Fopt (-1.025500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.212299634e+01 +3.212299634e+01 -7.042700366e+01 -7.042700366e+01 +2.8438e+00 -7.9716e-01 -5.9452e-01 -6.9818e-01 +2.0229e+00 -3.3529e+00 -3.8657e+00 +5.5520e-01 +1.1330e+00 -2.7091e-01 +1.7115e+00 +3.9165e+00 +3.4528e+00 -1.1968e+00 -3.6758e-01 +9.5073e-01 +1.3634e+00 -8.0766e-01 -9.3254e-01 -1.4340e+00 -8.7832e-01 -3.0828e+00 -2.1395e+00 -2.0093e+00 +3.4085e+00 +7.6784e-01 +3.4665e+00 -3.6569e+00 -3.3641e+00 +6.8282e-01 +1.1586e+00 -1.0787e+00 -2.7776e+00 -3.1712e+00 -6.1029e-02 -1.3588e+00 -3.0808e+00 +9.3521e-02 -3.6037e+00 -2.7809e+00
105 +1.958058524e+01 +1.958058524e+01 -8.296941476e+01 -8.296941476e+01 +1.9905e+00 +4.7507e-01 -2.6395e+00 +1.5415e+00 +2.5246e-01 +1.0615e+00 -2.9891e+00 +5.9597e-01 +2.5827e+00 -2.0962e+00 +1.0531e+00 +1.5380e+00 +8.7877e-01 -3.3204e+00 +2.0414e+00 -1.4381e+00 +5.2045e-01 +2.9130e-01 +1.1991e+00 -6.8653e-01 +2.2662e+00 -3.6402e+00 -1.8474e+00 +3.5558e+00 +3.0167e+00 +2.6383e+00 +1.7480e+00 +5.3716e-02 +3.0934e+00 +9.0613e-01 +2.3020e+00 -6.4699e+00 -9.9648e-01 -1.6101e+00 -7.8269e-01 -3.1140e+00 -1.6892e+00 -1.0207e-01 -3.9802e+00 +1.2867e-01
188 +1.488559281e+01 +1.488559281e+01 -8.766440719e+01 -8.766440719e+01 +1.8396e+00 -6.6317e-01 -8.3774e-01 +3.5554e-01 +1.5877e-01 +3.5999e-01 -2.7229e+00 +9.8952e-01 +1.2494e+00 -1.6366e+00 -1.9767e+00 +7.3168e-01 +2.7573e+00 +4.2017e-01 +3.7705e+00 -2.9111e+00 +1.4964e+00 +1.3519e+00 -7.1754e-01 -7.1213e-01 +1.8772e+00 -8.0066e-01 +1.0098e+00 -2.7389e-01 +3.3295e+00 -1.0343e+00 -4.0754e-01 -1.4979e+00 +2.3210e-02 -5.6762e-01 +3.7426e+00 -6.1860e+00 -2.0991e+00 +1.6206e+00 -2.2317e-01 -2.4599e+00 -2.6505e+00 -1.6549e+00 -1.4860e+00 -1.0633e+00
472 +9.863723560e+00 +9.863723560e+00 -9.268627644e+01 -9.268627644e+01 +3.6828e+00 +3.4188e+00 +4.3044e-01 +1.5884e+00 -1.5384e+00 +4.4639e+00 +1.8526e-01 +2.0765e+00 -5.0990e-01 -6.5332e-01 -2.9585e-01 -1.8812e+00 -2.1763e-02 -7.8950e-01 +1.0017e+00 +1.3876e+00 +1.2010e-01 +7.7299e-01 +1.7226e+00 -2.1057e-01 +3.2702e+00 +1.0257e+00 +2.1708e+00 +2.3364e+00 -1.8056e+00 +4.6850e-02 -1.4131e+00 +2.3446e+00 +2.3585e+00 -9.4930e-01 +2.4781e+00 -9.8670e-01 -1.6559e+00 -7.7086e-01 +1.2632e+00 -4.3977e-01 -8.6340e-01 +6.5972e-01 -2.9041e+00 +1.3715e+00
3442 +6.273572815e+00 +6.273572815e+00 -9.627642718e+01 -9.627642718e+01 +1.9285e+00 +2.5701e+00 -3.7896e-01 +7.8412e-01 -3.2276e-01 +4.4951e+00 -6.8931e-01 +6.7261e-01 -6.1145e-01 -1.5149e-01 -1.5781e+00 -6.3101e-01 +1.4630e+00 +4.6097e-01 +6.9256e-01 -2.6724e-01 +5.1889e-02 +5.7824e-01 +3.3424e+00 -1.2280e+00 +1.4293e+00 +3.2176e-01 -3.6671e-01 +1.3474e+00 +6.5531e-01 -1.9993e+00 -4.1405e-01 +1.1261e+00 -5.5248e-01 +1.3365e+00 +2.2287e+00 -2.2891e+00 -3.2660e+00 -1.9328e+00 +9.6353e-01 -6.9532e-01 -2.6221e-02 -8.7561e-01 -1.5866e+00 +2.9584e+00
122189 +3.748252365e+00 +3.748252365e+00 -9.880174764e+01 -9.880174764e+01 +7.2807e-01 +2.4786e-01 +7.4413e-02 -3.3323e-01 -1.5473e+00 +1.7739e+00 -2.3878e-01 -1.2897e-01 +6.7351e-01 -7.0373e-01 +3.6277e-01 -3.7729e-01 +1.4837e+00 +5.8258e-01 +1.2971e-01 +3.4966e-01 +5.4674e-01 -1.2507e+00 +1.4663e+00 -1.9733e-01 +1.5875e+00 +1.1175e-01 -9.5795e-02 +5.7085e-01 +6.7749e-01 -6.8834e-01 -1.1448e+00 +3.1541e-01 +3.4726e-02 +5.6340e-01 +1.4910e+00 -5.2476e-01 -4.5451e-01 -1.0528e+00 -1.9428e-01 -8.9900e-02 -1.1458e-01 -9.4267e-01 -1.0144e+00 +8.2558e-01
124175 +2.497097241e+00 +2.497097241e+00 -1.000529028e+02 -1.000529028e+02 +6.7627e-01 +1.3527e-01 +3.6229e-02 -4.1102e-01 -1.7213e+00 +1.7153e+00 -2.5330e-01 -9.5557e-03 +7.6972e-01 -7.4752e-01 +4.3490e-01 -4.5538e-01 +1.4734e+00 +8.0374e-01 -3.8257e-02 +2.9411e-01 +5.7650e-01 -1.3094e+00 +1.4501e+00 -8.4556e-02 +1.6657e+00 +6.3107e-02 -1.2592e-01 +4.0484e-01 +6.3862e-01 -6.6603e-01 -1.1401e+00 +4.5540e-01 -6.4043e-02 +5.2202e-01 +1.4984e+00 -4.5873e-01 -5.8622e-01 -1.0370e+00 -1.4672e-01 -4.4361e-02 -7.9010e-02 -9.9645e-01 -8.8766e-01 +8.7422e-01
126381 +1.458849488e+00 +1.458849488e+00 -1.010911505e+02 -1.010911505e+02 +6.7982e-01 +1.9564e-01 -3.6287e-02 -3.6770e-01 -1.7191e+00 +1.7138e+00 -2.5613e-01 +5.6194e-02 +7.2235e-01 -7.5018e-01 +4.0961e-01 -4.5581e-01 +1.4466e+00 +7.2120e-01 +4.1538e-02 +2.8525e-01 +4.8757e-01 -1.2649e+00 +1.4340e+00 -4.4741e-02 +1.6114e+00 +8.5654e-02 -6.7459e-02 +4.0773e-01 +6.8421e-01 -6.1602e-01 -1.1036e+00 +3.7306e-01 -4.8765e-02 +5.9035e-01 +1.4785e+00 -4.8826e-01 -5.5312e-01 -1.0694e+00 -1.8076e-01 -7.2935e-03 -1.1440e-01 -1.1115e+00 -8.8055e-01 +8.6780e-01
126852 +9.832354814e-01 +9.832354814e-01 -1.015667645e+02 -1.015667645e+02 +6.7417e-01 +1.6813e-01 -1.5911e-02 -3.6986e-01 -1.7203e+00 +1.7213e+00 -2.6747e-01 +1.7622e-02 +7.2428e-01 -7.7232e-01 +4.2966e-01 -3.7813e-01 +1.4201e+00 +7.3186e-01 -6.1989e-03 +2.8732e-01 +5.0506e-01 -1.2933e+00 +1.4609e+00 -7.7254e-02 +1.6416e+00 +6.0931e-02 -4.8545e-02 +4.0805e-01 +6.5215e-01 -6.5458e-01 -1.1360e+00 +3.9451e-01 -4.9241e-02 +5.6328e-01 +1.5184e+00 -5.1018e-01 -5.6791e-01 -1.0457e+00 -1.4077e-01 -6.6695e-02 -8.8410e-02 -1.0411e+00 -9.1557e-01 +8.8241e-01
133830 +6.205643050e-01 +6.205643050e-01 -1.019294357e+02 -1.019294357e+02 +6.5008e-01 +1.8921e-01 -1.3154e-02 -3.7137e-01 -1.7053e+00 +1.7090e+00 -2.9543e-01 +4.3393e-02 +7.0978e-01 -7.1492e-01 +4.0801e-01 -4.0433e-01 +1.4151e+00 +7.1223e-01 -4.0634e-03 +2.7541e-01 +5.2186e-01 -1.2780e+00 +1.4534e+00 -8.1751e-02 +1.6211e+00 +6.8545e-02 -4.0370e-02 +4.0424e-01 +6.4699e-01 -6.3093e-01 -1.1041e+00 +3.9701e-01 -3.8930e-02 +5.7279e-01 +1.4700e+00 -5.1325e-01 -5.7765e-01 -1.0502e+00 -1.4663e-01 -1.2976e-02 -8.5190e-02 -1.0320e+00 -8.8583e-01 +9.0237e-01
134403 +3.675048388e-01 +3.675048388e-01 -1.021824952e+02 -1.021824952e+02 +6.5426e-01 +1.8083e-01 -1.1882e-02 -3.7657e-01 -1.7016e+00 +1.7161e+00 -2.8762e-01 +5.3785e-02 +7.1309e-01 -7.2559e-01 +4.0935e-01 -3.9183e-01 +1.4332e+00 +7.2817e-01 -7.3342e-03 +2.8146e-01 +5.2864e-01 -1.2756e+00 +1.4775e+00 -7.5319e-02 +1.6229e+00 +6.0167e-02 -4.7378e-02 +4.1455e-01 +6.5429e-01 -6.2550e-01 -1.1018e+00 +3.8607e-01 -4.6872e-02 +5.6163e-01 +1.4576e+00 -4.8791e-01 -5.8782e-01 -1.0330e+00 -1.5552e-01 -7.2021e-03 -8.9943e-02 -1.0317e+00 -8.8046e-01 +8.8656e-01
