% function evaluation | noise-free fitness - Fopt (7.627000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.981925642e+06 +1.981925642e+06 +1.982001912e+06 +1.982001912e+06 +2.1608e+00 +2.0720e+00 -3.0365e+00 -6.0769e-01 -4.8215e-01 +3.2914e+00 +1.1286e+00 -3.4736e-01 +3.3991e+00 +8.7726e-01 -1.8554e+00 +4.6365e-01 +3.0030e+00 -2.2018e+00 -1.6996e+00 -2.2182e+00 -3.6994e+00 +4.4252e-01 -2.8041e+00 -1.8095e+00 -3.2459e+00 -1.0419e+00 -3.7921e+00 +2.8344e+00 -3.2948e+00 +1.7865e+00 -7.3714e-01 +2.5703e+00 -2.0463e+00 +5.6943e-01 +1.6894e+00 +3.0039e+00 -2.5596e+00 +1.3676e+00 +3.6466e+00 -2.7815e+00 -1.6626e+00 -2.0201e+00 +5.9982e-01 +1.7273e+00
4 +1.000709150e+05 +1.000709150e+05 +1.001471850e+05 +1.001471850e+05 +1.6509e+00 +2.4278e+00 -1.8510e+00 -1.1382e+00 +2.3977e+00 +8.8228e-01 -2.4041e+00 +1.4466e-01 +1.6120e+00 +8.7212e-01 -1.1101e+00 +4.3404e+00 +3.8928e+00 -1.4567e+00 -1.5748e+00 -2.9505e+00 -2.5558e+00 -4.1146e+00 -3.2100e+00 +6.8463e-01 -7.6768e+00 -2.2143e+00 -1.9370e+00 -5.9616e-01 -7.2202e+00 +3.7940e-01 -2.0825e+00 +8.7810e-01 -3.1398e+00 +1.8864e+00 +3.4904e+00 +1.7703e-01 -3.3875e+00 +2.9200e+00 +4.2641e+00 +1.9628e-01 +2.8873e-01 -2.3288e+00 -1.5852e-01 +1.1895e+00
9 +6.764221179e+04 +6.764221179e+04 +6.771848179e+04 +6.771848179e+04 +2.5343e+00 +3.2484e+00 -5.0129e+00 -5.7484e+00 +1.0677e+00 +3.4959e+00 -4.0210e-02 +5.1452e-01 +7.7054e-01 +3.1254e+00 -9.6230e-01 -1.0498e+00 +2.4115e+00 -2.6319e+00 -7.7293e-01 -6.2292e+00 -7.7428e+00 +5.0560e-01 -5.8862e+00 +5.4852e-01 -3.8793e+00 -2.8830e+00 -9.4164e+00 +3.7356e+00 -4.9055e+00 +1.5702e+00 +1.1546e+00 +4.6723e+00 -6.8572e+00 +3.2957e+00 -5.0042e-01 +3.4255e+00 -3.2376e+00 +1.4761e-02 +5.4867e+00 -3.6630e+00 +1.2885e+00 -1.9384e-01 -3.5621e-01 +7.6780e+00
12 +1.963781009e+04 +1.963781009e+04 +1.971408009e+04 +1.971408009e+04 +3.1332e+00 +4.6782e+00 +2.3671e+00 -8.2018e-01 -3.0892e+00 +1.7825e+00 +1.4644e+00 -7.9665e-01 +8.4990e-01 +2.6917e+00 -1.9873e-01 -3.3422e+00 +2.2000e+00 -1.5086e+00 -2.2899e+00 -4.0373e+00 -3.8848e+00 +3.6563e-01 -3.2457e+00 -2.5056e+00 +4.7233e-01 +2.1898e+00 -5.7149e+00 +5.0700e+00 -5.2774e+00 +4.2876e+00 -3.0311e+00 +1.1722e+00 +2.0254e+00 -7.5604e-01 +1.0143e+00 +7.3390e-01 -2.2136e+00 +1.7770e+00 +5.0450e+00 -2.7333e+00 -5.5762e+00 -2.8533e+00 -1.6601e-01 +8.8996e-01
16 +4.369151420e+03 +4.369151420e+03 +4.445421420e+03 +4.445421420e+03 -1.1188e+00 -1.2045e+00 -5.8325e+00 -1.1796e+00 +3.4894e+00 +6.1032e+00 +3.5755e+00 +1.0510e+00 +4.5256e+00 +1.1826e+00 +4.6048e-01 -7.9314e-01 +3.4913e+00 -2.5470e+00 -1.9156e+00 -3.1687e+00 -6.1953e+00 +1.7523e+00 -3.3871e+00 -4.9155e+00 +3.2192e-01 +7.4703e-01 -4.0898e+00 -1.2982e-01 -3.4459e+00 +7.1982e+00 +1.5605e+00 -6.1437e-01 -2.1810e-01 -4.5765e-03 +1.0959e+00 +1.4724e+00 -1.4495e+00 +2.8384e+00 +2.4266e+00 -7.3973e+00 -3.5849e+00 -2.0399e+00 +8.0305e-02 +2.5484e-01
18 +1.710630543e+03 +1.710630543e+03 +1.786900543e+03 +1.786900543e+03 +8.1558e-01 +5.6962e+00 -2.6747e+00 -5.3772e+00 +7.1584e-01 +3.8998e+00 +9.2705e-01 +3.4995e+00 +3.9811e+00 +1.7071e+00 +1.6345e+00 -1.4975e+00 +5.1452e+00 -3.8735e+00 -4.4060e+00 -4.6615e+00 -5.5639e+00 -2.9018e+00 -6.9625e+00 -4.5263e+00 -2.8752e+00 -1.6474e-01 -5.3452e+00 +3.7612e+00 -8.9864e+00 +4.2778e+00 -6.6911e-01 +2.1118e+00 -2.4105e+00 -1.1117e+00 -8.2807e-01 +3.3011e+00 -2.0423e+00 +4.0796e+00 +1.1878e+00 -5.2484e-01 -1.6656e+00 +3.9143e-01 +2.4282e+00 +6.8314e-01
155 +1.041922707e+03 +1.041922707e+03 +1.118192707e+03 +1.118192707e+03 -1.0944e+00 +4.6325e+00 -4.4913e+00 -1.8029e+00 +2.5435e+00 +6.0531e+00 +2.7855e-01 +1.7384e+00 +9.7924e-01 +1.7042e+00 -1.9228e+00 -2.3896e+00 +3.2518e+00 -4.6605e+00 -2.3308e+00 -7.1083e+00 -4.9622e+00 -8.5176e-01 -2.5130e+00 +1.6264e+00 -2.0791e+00 -8.4231e-01 -4.6505e+00 +2.9802e+00 -9.3726e+00 +1.1746e+00 +3.2524e-02 +1.4568e+00 +6.3109e-01 +2.1959e+00 +3.0003e+00 +9.6079e-01 -2.8761e+00 +3.8201e+00 +5.8053e+00 -8.1677e-01 -3.2190e+00 +1.1020e+00 +3.0045e+00 +1.0007e+00
219 +8.409557383e+02 +8.409557383e+02 +9.172257383e+02 +9.172257383e+02 -1.1660e+00 +2.4496e+00 -2.1848e+00 -1.7996e+00 +2.2132e+00 +2.3178e+00 +2.3044e-01 +5.4017e+00 +8.1015e-01 +4.7062e+00 +1.2863e+00 -1.9148e+00 +1.4276e+00 -2.4979e+00 -4.0858e+00 -5.5127e+00 -2.0148e+00 -3.5443e+00 -1.7478e-01 +8.4046e-01 -3.9960e+00 -2.0991e-01 -6.0559e+00 +3.1666e+00 -6.8926e+00 +4.1597e-01 +2.6537e-01 +6.3734e+00 -2.2776e+00 +1.3876e+00 +4.7585e+00 -5.2328e-01 -2.3242e+00 +3.7361e-01 +2.4134e+00 -9.9532e-01 -1.4036e+00 +2.7182e+00 +1.5525e-03 -1.4369e+00
265 +4.730242194e+02 +4.730242194e+02 +5.492942194e+02 +5.492942194e+02 -2.3604e+00 +9.6605e-01 -3.2984e+00 -1.0385e+00 +5.1978e+00 +4.9278e+00 -1.7273e+00 +6.0918e+00 +3.0599e+00 +2.0917e+00 +1.6600e+00 -2.2982e-01 +2.4821e+00 -2.9418e+00 -2.8074e+00 -2.5736e+00 -2.8633e+00 -1.4058e+00 -4.0249e+00 +2.1300e+00 -1.7757e+00 -7.4369e-01 -2.9207e+00 +6.8099e+00 -7.9112e+00 -9.7496e-01 -7.5938e-01 +6.2165e+00 +4.3747e-01 -1.0367e+00 +5.2332e+00 +1.1564e+00 -7.0920e-01 +1.4384e+00 +1.5080e+00 -7.5117e-01 -1.8671e+00 +2.5928e+00 +3.8313e-01 +7.5258e-01
26395 +3.978320169e+02 +3.978320169e+02 +4.741020169e+02 +4.741020169e+02 -3.9221e-01 -3.1718e+00 +5.4919e+00 +2.2545e+00 -4.8634e-01 +1.1255e+00 +6.1476e+00 +4.1447e+00 +3.7148e+00 +2.4123e+00 -9.4652e-03 -7.7708e+00 -3.3779e+00 +2.0409e+00 +7.3964e-01 -9.3843e-02 +7.7662e-02 -1.4698e+00 -1.0511e+00 +5.6077e+00 -7.9002e-01 +8.3489e-01 +5.1225e+00 +1.3481e+00 -5.6642e+00 +8.2447e-01 +2.5566e+00 +2.6818e+00 +1.2481e+00 -1.0266e-01 +9.2052e+00 -1.9281e-02 +7.6434e-01 -3.8128e+00 -4.0087e+00 +6.6979e-01 +2.1070e+00 +3.2689e+00 -1.7315e-01 +6.9704e+00
