% function evaluation | noise-free fitness - Fopt (-1.694000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.601442969e+02 +1.601442969e+02 +1.432042969e+02 +1.432042969e+02 +7.0222e-01 -2.2587e+00 +2.3484e+00 +2.0675e+00 +1.9067e+00 +3.0349e+00 +5.5704e-01 -1.2690e+00 -3.3840e+00 +8.7024e-01 +1.0676e+00 -5.9328e-01 +2.1053e+00 -2.8858e+00 -1.6726e+00 +3.7616e+00 +9.0307e-01 +3.2071e-01 +1.7468e+00 -1.0777e+00
7 +9.495767698e+01 +9.495767698e+01 +7.801767698e+01 +7.801767698e+01 -1.7075e+00 -3.8344e+00 -6.7817e-01 +7.4688e-01 +1.1490e+00 +2.5272e+00 +1.4857e-01 -1.3052e+00 -5.3761e+00 -1.0421e+00 +5.9060e-01 -8.0000e-01 +1.4521e+00 -4.1547e+00 +6.6930e-01 +1.7454e+00 +2.7690e+00 -2.8035e-01 +1.8786e+00 -1.2998e+00
43 +5.489707025e+01 +5.489707025e+01 +3.795707025e+01 +3.795707025e+01 +1.0062e+00 +7.2297e-01 -2.5340e+00 -3.8713e+00 +2.5087e+00 +2.5833e+00 +3.1118e+00 -3.3661e+00 +1.2669e+00 -3.1706e+00 -4.2373e+00 +6.8938e-01 -3.1591e-01 -4.0059e+00 +1.0667e+00 +2.0413e+00 +3.6560e+00 -5.4963e-01 +1.1027e+00 -9.5360e-01
173 +2.718638802e+01 +2.718638802e+01 +1.024638802e+01 +1.024638802e+01 -5.6986e-02 +2.1927e-01 -2.7357e+00 +1.0480e+00 +2.2248e+00 -1.8121e-01 +1.5377e+00 -8.6339e-01 -2.2776e+00 -3.3018e+00 +1.7246e+00 -3.8402e-01 -1.6987e+00 -1.1824e+00 +7.5943e-01 +3.5326e+00 +3.3423e+00 -5.6929e-01 +7.4084e-01 -7.7963e-01
208 +2.242238946e+01 +2.242238946e+01 +5.482389460e+00 +5.482389460e+00 +3.2806e-01 +1.7295e+00 -1.9107e+00 +5.4029e-01 +2.5631e+00 -1.2849e+00 +3.7996e+00 -1.8232e+00 +4.2658e-01 -1.8210e+00 +1.5144e+00 +4.4252e-01 -1.0409e+00 -8.7441e-01 -1.0205e-01 +1.6160e+00 +4.2506e+00 +4.8733e-01 -7.2259e-01 +9.6940e-01
325 +1.570613424e+01 +1.570613424e+01 -1.233865761e+00 -1.233865761e+00 +3.5054e+00 +3.2705e+00 -1.4594e+00 +2.5580e+00 +1.0514e+00 +1.5122e+00 +2.6095e+00 -3.8444e+00 -1.7819e-01 -1.2226e+00 +4.6557e+00 -1.8622e+00 -1.6760e+00 -2.0899e+00 +1.4231e+00 +3.4030e+00 +5.4142e+00 +4.0722e-01 -1.5686e+00 +1.4937e+00
697 +9.961378694e+00 +9.961378694e+00 -6.978621306e+00 -6.978621306e+00 +3.9862e+00 +3.0296e+00 +1.3310e-01 +2.1270e+00 +2.0496e+00 -6.9135e-01 +4.4010e+00 -9.7659e-01 +1.9116e+00 -1.6402e+00 +4.1628e+00 -1.0891e+00 -2.3629e+00 -2.6529e+00 +2.6662e+00 +1.6107e+00 +5.0340e+00 +2.6112e-01 -4.1324e-01 +7.2844e-01
866 +6.258224375e+00 +6.258224375e+00 -1.068177562e+01 -1.068177562e+01 +3.0222e+00 +3.1568e+00 -6.0407e-01 +1.7646e+00 +2.6847e+00 -9.2608e-01 +3.9782e+00 -1.8883e+00 +1.3081e+00 -2.1625e+00 +4.3799e+00 -1.3773e-01 -3.1853e+00 -2.0707e+00 +3.2981e+00 +2.0429e+00 +4.6516e+00 +3.9267e-01 -5.0444e-02 +4.8037e-01
1119 +3.616464551e+00 +3.616464551e+00 -1.332353545e+01 -1.332353545e+01 +3.3145e+00 +3.0672e+00 -3.4663e-01 +1.5942e+00 +2.5369e+00 -7.6548e-01 +4.0879e+00 -1.8391e+00 +1.6877e+00 -1.9179e+00 +4.3650e+00 -2.6275e-01 -2.8807e+00 -2.0388e+00 +2.9527e+00 +2.6081e+00 +4.1067e+00 +1.7604e-02 +5.5809e-02 +4.6781e-01
1440 +2.491443626e+00 +2.491443626e+00 -1.444855637e+01 -1.444855637e+01 +3.2269e+00 +3.1413e+00 -4.9094e-01 +1.7466e+00 +2.7198e+00 -9.2741e-01 +4.1247e+00 -1.9553e+00 +1.5475e+00 -1.9155e+00 +4.4411e+00 -2.5449e-01 -2.7419e+00 -1.9830e+00 +2.8542e+00 +2.4028e+00 +3.9781e+00 +3.2518e-01 +1.4125e-01 +1.9664e-01
1874 +1.583058443e+00 +1.583058443e+00 -1.535694156e+01 -1.535694156e+01 +3.2321e+00 +3.0045e+00 -4.8171e-01 +1.8299e+00 +2.6621e+00 -8.8051e-01 +4.1254e+00 -2.1053e+00 +1.6284e+00 -1.7729e+00 +4.3934e+00 -1.0232e-01 -2.8139e+00 -2.0333e+00 +2.7998e+00 +2.5202e+00 +3.9605e+00 +3.2082e-01 +1.2279e-01 +1.8104e-01
2707 +9.990630718e-01 +9.990630718e-01 -1.594093693e+01 -1.594093693e+01 +3.2954e+00 +3.0495e+00 -4.6250e-01 +1.8153e+00 +2.6495e+00 -8.7567e-01 +4.1855e+00 -2.1074e+00 +1.6512e+00 -1.7855e+00 +4.4096e+00 -1.4494e-01 -2.8051e+00 -2.0515e+00 +2.8430e+00 +2.4757e+00 +4.0051e+00 +3.1535e-01 +1.3072e-01 +2.2742e-01
15090 +5.562517517e-01 +5.562517517e-01 -1.638374825e+01 -1.638374825e+01 +3.8395e+00 +2.5190e+00 -1.4023e+00 +1.6675e+00 +1.5754e+00 -1.8530e+00 +3.3636e+00 -2.7651e+00 -2.4676e-01 -1.7854e+00 +3.8346e+00 +5.6730e-01 -2.7962e+00 -1.6863e+00 +2.2647e+00 +2.7685e+00 +3.6251e+00 -4.7881e-02 +3.5611e-01 +1.9641e+00
15653 +3.563754529e-01 +3.563754529e-01 -1.658362455e+01 -1.658362455e+01 +3.8131e+00 +2.4594e+00 -1.3360e+00 +1.6146e+00 +1.6451e+00 -1.7573e+00 +3.2128e+00 -2.7397e+00 -2.7893e-01 -1.6823e+00 +3.8368e+00 +4.4768e-01 -2.8151e+00 -1.6932e+00 +2.2562e+00 +2.7477e+00 +3.6522e+00 -4.6845e-02 +3.5016e-01 +2.0137e+00
16072 +2.500022408e-01 +2.500022408e-01 -1.668999776e+01 -1.668999776e+01 +3.7871e+00 +2.4523e+00 -1.3283e+00 +1.6331e+00 +1.6444e+00 -1.7769e+00 +3.2144e+00 -2.6998e+00 -3.1201e-01 -1.6943e+00 +3.8145e+00 +4.3966e-01 -2.8223e+00 -1.6986e+00 +2.2496e+00 +2.7293e+00 +3.6340e+00 -1.6713e-02 +3.8391e-01 +2.0356e+00
16600 +1.466539418e-01 +1.466539418e-01 -1.679334606e+01 -1.679334606e+01 +3.7921e+00 +2.4636e+00 -1.3478e+00 +1.6354e+00 +1.6323e+00 -1.7784e+00 +3.1918e+00 -2.7132e+00 -3.0864e-01 -1.6770e+00 +3.8200e+00 +4.4773e-01 -2.8158e+00 -1.6877e+00 +2.2465e+00 +2.7324e+00 +3.6534e+00 -4.0429e-02 +3.7165e-01 +2.0614e+00
17069 +9.807318315e-02 +9.807318315e-02 -1.684192682e+01 -1.684192682e+01 +3.7919e+00 +2.4610e+00 -1.3443e+00 +1.6349e+00 +1.6325e+00 -1.7778e+00 +3.1996e+00 -2.7096e+00 -3.0351e-01 -1.6824e+00 +3.8173e+00 +4.5111e-01 -2.8142e+00 -1.6889e+00 +2.2492e+00 +2.7334e+00 +3.6475e+00 -3.7203e-02 +3.7114e-01 +2.0524e+00
18660 +6.293047634e-02 +6.293047634e-02 -1.687706952e+01 -1.687706952e+01 +3.7929e+00 +2.4620e+00 -1.3446e+00 +1.6338e+00 +1.6316e+00 -1.7808e+00 +3.1992e+00 -2.7081e+00 -3.0437e-01 -1.6821e+00 +3.8168e+00 +4.5097e-01 -2.8167e+00 -1.6884e+00 +2.2491e+00 +2.7325e+00 +3.6476e+00 -3.8208e-02 +3.7318e-01 +2.0529e+00
35819 +3.361200329e-02 +3.361200329e-02 -1.690638800e+01 -1.690638800e+01 +3.6621e+00 +2.5408e+00 -1.5246e+00 +1.4822e+00 +1.4104e+00 -1.9003e+00 +3.4897e+00 -2.3610e+00 -3.7234e-01 -2.0264e+00 +3.9277e+00 +1.1491e-01 -2.5463e+00 -1.3576e+00 +2.5891e+00 +3.0981e+00 +3.9281e+00 -4.6994e-01 +2.6972e-01 +2.2134e+00
36072 +1.881433408e-02 +1.881433408e-02 -1.692118567e+01 -1.692118567e+01 +3.6634e+00 +2.5398e+00 -1.5258e+00 +1.4797e+00 +1.4111e+00 -1.8985e+00 +3.4827e+00 -2.3693e+00 -3.8067e-01 -2.0150e+00 +3.9318e+00 +1.1858e-01 -2.5394e+00 -1.3549e+00 +2.5850e+00 +3.1009e+00 +3.9285e+00 -4.6187e-01 +2.6934e-01 +2.2160e+00
36639 +1.265133357e-02 +1.265133357e-02 -1.692734867e+01 -1.692734867e+01 +3.6618e+00 +2.5402e+00 -1.5262e+00 +1.4800e+00 +1.4115e+00 -1.9035e+00 +3.4846e+00 -2.3677e+00 -3.8018e-01 -2.0198e+00 +3.9308e+00 +1.1593e-01 -2.5388e+00 -1.3547e+00 +2.5857e+00 +3.0988e+00 +3.9277e+00 -4.6263e-01 +2.6999e-01 +2.2147e+00
36945 +9.909122247e-03 +9.909122247e-03 -1.693009088e+01 -1.693009088e+01 +3.6616e+00 +2.5411e+00 -1.5251e+00 +1.4799e+00 +1.4102e+00 -1.9019e+00 +3.4852e+00 -2.3684e+00 -3.7998e-01 -2.0182e+00 +3.9306e+00 +1.1522e-01 -2.5410e+00 -1.3555e+00 +2.5859e+00 +3.0992e+00 +3.9303e+00 -4.6276e-01 +2.7101e-01 +2.2153e+00
37237 +5.881111362e-03 +5.881111362e-03 -1.693411889e+01 -1.693411889e+01 +3.6619e+00 +2.5398e+00 -1.5251e+00 +1.4802e+00 +1.4119e+00 -1.9016e+00 +3.4849e+00 -2.3661e+00 -3.7949e-01 -2.0204e+00 +3.9305e+00 +1.1496e-01 -2.5394e+00 -1.3551e+00 +2.5873e+00 +3.1005e+00 +3.9294e+00 -4.6404e-01 +2.7030e-01 +2.2150e+00
