% function evaluation | noise-free fitness - Fopt (1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.574313300e+03 +1.574313300e+03 +2.574313300e+03 +2.574313300e+03 +1.5165e+00 -5.8048e-01 +9.9920e-01 +2.1921e-01 -3.1251e+00 +3.9750e+00 +3.9187e+00 +6.7963e-01 +1.1854e+00 -1.3015e-01 -1.4223e+00 +1.2534e+00 +2.9133e+00 +7.9569e-01 -1.4283e+00 +1.6552e+00 +4.6043e-01 -3.0489e+00 -2.1901e+00 +3.0809e+00
15 +8.828512781e+02 +8.828512781e+02 +1.882851278e+03 +1.882851278e+03 -5.6760e-01 +3.6898e+00 -1.6963e+00 +1.6839e+00 -4.8899e+00 +2.9420e+00 +1.3805e+00 +6.6650e-01 +1.6266e+00 -4.3206e-01 -1.2361e+00 -2.9212e+00 +4.6141e-01 +3.6546e-01 +1.1065e+00 +3.9654e+00 -5.1631e-02 +4.1998e-01 -2.1378e+00 +1.6559e+00
47 +6.253863503e+02 +6.253863503e+02 +1.625386350e+03 +1.625386350e+03 +1.3015e+00 +2.2281e+00 +1.6642e+00 -3.8100e-01 +1.8157e+00 -1.6379e+00 +2.8500e+00 +1.7589e-02 +1.0883e+00 +1.1111e+00 -2.7164e+00 -2.5140e-02 -2.9422e-01 -3.3023e+00 +8.5371e-01 +3.7211e+00 -3.4214e-02 -3.8748e+00 -1.0059e+00 +1.0767e-01
111 +3.562977590e+02 +3.562977590e+02 +1.356297759e+03 +1.356297759e+03 -2.0533e+00 +1.5894e+00 +2.4859e+00 -6.9775e-01 +4.5509e+00 -3.1694e+00 -1.7095e+00 +4.9312e-01 -2.6508e+00 -5.3423e-01 -1.9700e+00 +4.2856e-01 +5.8323e-01 -1.7378e+00 +1.9965e+00 +3.7504e+00 +2.9149e+00 +9.7370e-01 -1.8793e+00 -2.7528e-01
270 +2.414070114e+02 +2.414070114e+02 +1.241407011e+03 +1.241407011e+03 -1.0510e+00 +3.3038e+00 +1.9219e+00 +2.9025e+00 +4.5459e+00 -2.1481e+00 -2.2255e+00 -1.2608e+00 -3.7472e+00 -2.6908e+00 -2.2134e+00 -2.1993e+00 -1.0161e+00 -3.1986e+00 +1.8890e+00 +3.8413e+00 +1.1489e+00 -1.1841e+00 -1.3468e+00 -5.8058e-01
607 +1.536500177e+02 +1.536500177e+02 +1.153650018e+03 +1.153650018e+03 -2.4117e+00 +2.7413e+00 +3.5024e+00 +3.5934e+00 +2.0594e+00 -1.9549e+00 -2.3512e+00 +6.0929e-01 -2.5567e+00 -2.1301e+00 -3.8061e+00 -2.2562e+00 -4.0601e-01 -3.1936e+00 +3.5252e+00 +2.2164e+00 +4.1302e+00 -7.6561e-01 -1.9566e+00 +1.2465e-01
2226 +9.516102092e+01 +9.516102092e+01 +1.095161021e+03 +1.095161021e+03 -3.4163e+00 +2.8857e+00 +2.8256e+00 +3.1684e+00 +2.7192e+00 -3.5169e+00 -2.9964e+00 +5.2552e-01 -3.6959e+00 -8.5078e-01 -3.2281e+00 -1.3772e+00 -4.1544e-01 -2.5085e+00 +1.7258e+00 +3.7231e+00 +4.1282e+00 +1.0031e+00 -6.4952e-01 +2.0132e-01
2284 +5.831588866e+01 +5.831588866e+01 +1.058315889e+03 +1.058315889e+03 -3.3642e+00 +2.9409e+00 +2.7812e+00 +3.1705e+00 +2.7586e+00 -3.4411e+00 -2.9740e+00 +5.3974e-01 -3.7920e+00 -9.0480e-01 -3.1020e+00 -1.4575e+00 -3.0515e-01 -2.4398e+00 +1.7722e+00 +3.8626e+00 +4.0841e+00 +9.6425e-01 -8.7375e-01 +2.1337e-01
2642 +3.919298203e+01 +3.919298203e+01 +1.039192982e+03 +1.039192982e+03 -3.2709e+00 +2.9106e+00 +2.7351e+00 +3.1879e+00 +2.6721e+00 -3.4371e+00 -2.9333e+00 +4.9825e-01 -3.6342e+00 -8.8421e-01 -3.1325e+00 -1.5329e+00 -3.8079e-01 -2.4350e+00 +1.7321e+00 +3.8617e+00 +4.0458e+00 +9.9249e-01 -8.0692e-01 +2.3991e-01
3689 +2.506360480e+01 +2.506360480e+01 +1.025063605e+03 +1.025063605e+03 -3.3689e+00 +2.9069e+00 +2.7392e+00 +3.0649e+00 +2.5748e+00 -3.4814e+00 -2.9681e+00 +5.3885e-01 -3.7470e+00 -8.1759e-01 -3.2462e+00 -1.5930e+00 -4.1023e-01 -2.2998e+00 +1.6414e+00 +3.8730e+00 +4.0989e+00 +1.0735e+00 -8.1230e-01 +2.0016e-01
27028 +1.441176206e+01 +1.441176206e+01 +1.014411762e+03 +1.014411762e+03 -3.9566e+00 +3.4065e+00 +4.2196e+00 +3.4475e+00 +2.5236e+00 -3.5499e+00 -2.7800e+00 -9.6528e-01 -2.4026e+00 -7.7472e-01 -2.5144e+00 -1.2809e+00 -4.9954e-01 -4.6663e+00 +3.1478e+00 +4.0784e+00 +3.9228e+00 -5.3537e-01 -1.1483e+00 -2.4327e-01
27506 +9.770893152e+00 +9.770893152e+00 +1.009770893e+03 +1.009770893e+03 -3.9858e+00 +3.3907e+00 +4.2011e+00 +3.4567e+00 +2.5754e+00 -3.5559e+00 -2.7975e+00 -9.8497e-01 -2.3802e+00 -7.7822e-01 -2.5234e+00 -1.2608e+00 -5.0423e-01 -4.7076e+00 +3.1147e+00 +4.0899e+00 +3.9358e+00 -5.7186e-01 -1.1674e+00 -2.2588e-01
64848 +6.249339104e+00 +6.249339104e+00 +1.006249339e+03 +1.006249339e+03 -2.2050e+00 +2.5810e+00 +3.8311e+00 +3.2551e+00 +3.3000e+00 -3.6012e+00 -2.4952e+00 +6.5946e-03 -2.8109e+00 -8.2738e-01 -2.4719e+00 -8.1507e-01 -4.3878e-01 -4.0168e+00 +3.1747e+00 +3.1470e+00 +3.8279e+00 -3.6721e-01 -1.0855e+00 -9.8392e-02
140221 +3.970266739e+00 +3.970266739e+00 +1.003970267e+03 +1.003970267e+03 -2.7884e+00 +3.1143e+00 +3.4683e+00 +3.4442e+00 +3.3025e+00 -3.6986e+00 -1.7366e+00 -2.5276e-01 -2.8889e+00 -1.2987e+00 -2.0976e+00 -9.8165e-01 -3.0620e-01 -3.7431e+00 +3.0077e+00 +3.4284e+00 +3.5397e+00 -3.5245e-02 -1.0165e+00 -3.3528e-01
141737 +2.376273678e+00 +2.376273678e+00 +1.002376274e+03 +1.002376274e+03 -2.8072e+00 +3.1515e+00 +3.4900e+00 +3.4478e+00 +3.2928e+00 -3.6927e+00 -1.7352e+00 -2.5109e-01 -2.8750e+00 -1.3172e+00 -2.1119e+00 -9.7727e-01 -2.9102e-01 -3.7397e+00 +3.0459e+00 +3.4397e+00 +3.5508e+00 -5.8416e-02 -1.0222e+00 -3.6256e-01
291039 +1.485798805e+00 +1.485798805e+00 +1.001485799e+03 +1.001485799e+03 -3.0655e+00 +3.0185e+00 +3.7123e+00 +3.8027e+00 +2.8398e+00 -3.1906e+00 -2.2539e+00 -1.9504e-01 -2.4176e+00 -1.1064e+00 -2.4147e+00 -1.4467e+00 -5.7887e-01 -3.7505e+00 +3.0709e+00 +3.4167e+00 +3.7301e+00 -1.4051e-01 -1.4800e+00 -2.1974e-01
301940 +9.998173404e-01 +9.998173404e-01 +1.000999817e+03 +1.000999817e+03 -3.0685e+00 +3.0314e+00 +3.7092e+00 +3.8025e+00 +2.8213e+00 -3.1759e+00 -2.2501e+00 -2.0220e-01 -2.4338e+00 -1.1042e+00 -2.4210e+00 -1.4502e+00 -5.8450e-01 -3.7439e+00 +3.0634e+00 +3.4250e+00 +3.7347e+00 -1.4499e-01 -1.4787e+00 -2.2024e-01
390396 +6.072794089e-01 +6.072794089e-01 +1.000607279e+03 +1.000607279e+03 -3.0614e+00 +2.9864e+00 +3.6349e+00 +3.5926e+00 +2.8703e+00 -3.2519e+00 -2.0810e+00 -2.7125e-01 -2.4649e+00 -1.1253e+00 -2.1283e+00 -1.2684e+00 -6.2042e-01 -3.7658e+00 +2.9373e+00 +3.5954e+00 +3.6723e+00 -2.3122e-01 -1.1033e+00 -4.4035e-01
390780 +3.554658332e-01 +3.554658332e-01 +1.000355466e+03 +1.000355466e+03 -3.0495e+00 +3.0033e+00 +3.6379e+00 +3.6018e+00 +2.8665e+00 -3.2475e+00 -2.0679e+00 -2.6368e-01 -2.4605e+00 -1.1440e+00 -2.1317e+00 -1.2732e+00 -5.9891e-01 -3.7751e+00 +2.9244e+00 +3.5892e+00 +3.6699e+00 -2.2683e-01 -1.1013e+00 -4.4969e-01
391764 +2.315394854e-01 +2.315394854e-01 +1.000231539e+03 +1.000231539e+03 -3.0590e+00 +2.9971e+00 +3.6455e+00 +3.5942e+00 +2.8665e+00 -3.2453e+00 -2.0763e+00 -2.6515e-01 -2.4677e+00 -1.1422e+00 -2.1338e+00 -1.2663e+00 -6.0348e-01 -3.7649e+00 +2.9271e+00 +3.5940e+00 +3.6658e+00 -2.2771e-01 -1.1129e+00 -4.3327e-01
392294 +1.474892726e-01 +1.474892726e-01 +1.000147489e+03 +1.000147489e+03 -3.0562e+00 +3.0009e+00 +3.6365e+00 +3.6014e+00 +2.8651e+00 -3.2459e+00 -2.0718e+00 -2.6815e-01 -2.4652e+00 -1.1357e+00 -2.1280e+00 -1.2651e+00 -6.0754e-01 -3.7684e+00 +2.9313e+00 +3.5911e+00 +3.6695e+00 -2.3584e-01 -1.1085e+00 -4.4326e-01
392967 +6.825229136e-02 +6.825229136e-02 +1.000068252e+03 +1.000068252e+03 -3.0595e+00 +3.0051e+00 +3.6407e+00 +3.5950e+00 +2.8671e+00 -3.2445e+00 -2.0684e+00 -2.6703e-01 -2.4659e+00 -1.1414e+00 -2.1277e+00 -1.2616e+00 -6.0942e-01 -3.7705e+00 +2.9336e+00 +3.5984e+00 +3.6691e+00 -2.3155e-01 -1.1103e+00 -4.3290e-01
393557 +3.972816206e-02 +3.972816206e-02 +1.000039728e+03 +1.000039728e+03 -3.0599e+00 +3.0032e+00 +3.6434e+00 +3.5955e+00 +2.8644e+00 -3.2408e+00 -2.0739e+00 -2.6692e-01 -2.4622e+00 -1.1447e+00 -2.1332e+00 -1.2676e+00 -6.0936e-01 -3.7711e+00 +2.9358e+00 +3.5918e+00 +3.6690e+00 -2.2722e-01 -1.1091e+00 -4.4050e-01
394402 +2.448715196e-02 +2.448715196e-02 +1.000024487e+03 +1.000024487e+03 -3.0587e+00 +3.0029e+00 +3.6404e+00 +3.5918e+00 +2.8651e+00 -3.2447e+00 -2.0701e+00 -2.6680e-01 -2.4705e+00 -1.1448e+00 -2.1326e+00 -1.2642e+00 -6.0763e-01 -3.7720e+00 +2.9323e+00 +3.5927e+00 +3.6672e+00 -2.2705e-01 -1.1071e+00 -4.3852e-01
394702 +1.458504516e-02 +1.458504516e-02 +1.000014585e+03 +1.000014585e+03 -3.0579e+00 +3.0002e+00 +3.6390e+00 +3.5943e+00 +2.8670e+00 -3.2457e+00 -2.0713e+00 -2.6813e-01 -2.4654e+00 -1.1417e+00 -2.1304e+00 -1.2644e+00 -6.1048e-01 -3.7756e+00 +2.9351e+00 +3.5935e+00 +3.6670e+00 -2.2713e-01 -1.1086e+00 -4.3686e-01
395282 +6.095305093e-03 +6.095305093e-03 +1.000006095e+03 +1.000006095e+03 -3.0565e+00 +3.0011e+00 +3.6389e+00 +3.5941e+00 +2.8690e+00 -3.2463e+00 -2.0718e+00 -2.6640e-01 -2.4656e+00 -1.1432e+00 -2.1310e+00 -1.2651e+00 -6.0992e-01 -3.7729e+00 +2.9328e+00 +3.5915e+00 +3.6691e+00 -2.2734e-01 -1.1083e+00 -4.3846e-01
