% function evaluation | noise-free fitness - Fopt (-6.211100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.547879889e+09 +2.547879889e+09 +2.547879267e+09 +2.547879267e+09 -8.1161e-01 -1.7703e+00 +2.6730e+00 -1.6005e+00 +1.5001e-01 +3.7675e+00 -1.9106e+00 +3.2094e+00 +2.2990e+00 +1.1080e+00 +3.9478e+00 +1.1572e+00 -1.0981e+00 -1.1584e+00 +2.8286e+00 +1.6303e-01 +1.9703e+00 -4.4195e-01 -1.3274e+00 +3.4246e+00
2 +1.099089117e+09 +1.099089117e+09 +1.099088496e+09 +1.099088496e+09 +2.6256e-01 -4.9983e+00 +2.1444e+00 -2.0668e+00 -1.1382e+00 +1.8431e+00 -3.0898e+00 +3.7404e+00 +1.6160e+00 +4.5913e+00 +1.5835e+00 +3.1407e+00 +3.5597e-01 +1.9050e+00 +4.8164e-01 +1.3653e+00 -2.6705e+00 -7.3572e-01 +1.9070e-01 +3.3517e+00
7 +9.448360128e+08 +9.448360128e+08 +9.448353917e+08 +9.448353917e+08 +3.0362e-01 -1.8538e+00 +1.4315e+00 -1.2546e+00 -2.3376e+00 +6.3899e-01 -7.9502e-01 +6.5830e+00 -1.0143e+00 +9.9914e-01 -1.6856e+00 -1.0797e-01 -1.5551e+00 +2.3457e-01 +2.5963e+00 +2.0956e+00 -4.6442e-01 -3.0210e+00 -3.1960e+00 +4.4097e+00
9 +4.676984089e+08 +4.676984089e+08 +4.676977878e+08 +4.676977878e+08 -3.7648e-01 +2.4078e-01 +1.4043e+00 +4.8381e-02 -2.0602e+00 -1.6568e+00 +2.2641e-01 +5.2819e+00 +1.9472e+00 +1.2761e+00 -3.1625e-01 +1.3936e-01 +1.5660e+00 -1.0323e+00 +2.8408e+00 +3.4434e+00 -2.1338e+00 +1.9156e+00 +1.0941e+00 +1.9476e+00
25 +3.885114722e+08 +3.885114722e+08 +3.885108511e+08 +3.885108511e+08 +2.9772e+00 -1.5945e+00 +2.2691e-01 -2.6932e+00 -2.2177e-01 +1.6163e-01 +4.3309e-01 +3.0930e+00 +1.6389e+00 -5.2513e-01 +3.1901e-01 -8.5806e-01 +1.0569e+00 -1.3291e+00 +3.4417e+00 +2.9804e+00 +2.0599e+00 -2.6072e+00 +1.6150e-01 +5.6549e-01
74 +1.698543583e+08 +1.698543583e+08 +1.698537372e+08 +1.698537372e+08 -1.4611e+00 +1.0916e+00 -3.6880e+00 -2.2078e+00 +1.0551e+00 +2.1506e+00 -4.0146e+00 +1.3576e+00 +8.2692e-01 +1.5887e+00 +1.1564e-01 -1.7993e+00 +3.8585e+00 -6.9839e-02 +1.7310e-01 -6.2311e+00 +5.1140e-01 +3.6483e-01 +1.8994e+00 +2.2025e+00
88 +1.498878154e+08 +1.498878154e+08 +1.498871943e+08 +1.498871943e+08 +1.2733e+00 -2.6245e-01 +8.6752e-01 -1.1131e+00 +7.5272e-01 +1.4558e-01 -1.7137e+00 +4.5053e+00 +3.9018e+00 +3.4536e+00 +9.3626e-01 -1.1644e+00 +3.2530e+00 +1.1438e+00 +1.0403e+00 -2.9953e+00 -8.3872e-01 -1.3413e+00 +3.0180e+00 +1.5784e+00
118 +9.824240763e+07 +9.824240763e+07 +9.824178652e+07 +9.824178652e+07 -7.9457e-01 +1.7136e+00 +1.3909e-01 -2.4293e+00 -1.5236e+00 +1.2871e+00 -3.8491e-01 +3.4804e+00 +3.7651e+00 +8.5621e-02 -2.3788e-02 -4.3733e-02 +2.2493e+00 +2.5355e+00 +1.0533e+00 -4.7796e+00 -1.1676e+00 -2.1913e+00 +1.6516e+00 +1.1601e+00
162 +6.119103704e+07 +6.119103704e+07 +6.119041593e+07 +6.119041593e+07 +7.7052e-02 +4.7522e+00 +2.5158e-02 -3.6060e+00 -4.9121e-01 -1.1199e-01 -4.9045e-01 +3.2969e+00 +1.8748e+00 -1.3778e+00 -7.3329e-01 +3.4216e+00 +3.7432e+00 +2.0470e+00 +3.6575e+00 -4.3316e+00 +1.4368e+00 -1.9542e+00 -7.1560e-01 -2.1234e+00
180 +3.033400579e+07 +3.033400579e+07 +3.033338468e+07 +3.033338468e+07 -2.2532e+00 +3.5196e+00 -4.7572e-01 -5.1253e+00 +3.3364e-01 -2.3122e+00 +2.1305e-01 +1.1782e+00 +3.4312e+00 +1.7109e+00 +7.1412e-01 +2.2093e+00 +3.8582e+00 +3.4984e+00 +4.4406e+00 -2.9530e+00 +9.6314e-01 +3.0732e+00 +8.9403e-01 -1.2689e+00
190 +2.460620839e+07 +2.460620839e+07 +2.460558728e+07 +2.460558728e+07 -1.4195e+00 +4.9429e+00 -8.4410e-01 -4.2326e+00 -2.9142e-01 -1.3344e+00 +5.0092e-01 +1.3335e+00 +1.6182e+00 -6.8348e-01 +1.1454e+00 +2.2036e+00 +4.1448e+00 +1.1096e+00 +4.1619e+00 -1.2992e+00 +1.4715e+00 -8.9249e-01 +2.2672e+00 -1.4074e+00
300 +1.182765793e+07 +1.182765793e+07 +1.182703682e+07 +1.182703682e+07 -5.2181e-01 +4.8892e+00 -1.2200e-01 -3.5439e+00 -1.4216e-01 -1.0668e+00 +8.7409e-01 -7.4221e-01 +1.7476e+00 -2.3067e-02 +1.4909e+00 +3.3543e+00 +5.1563e+00 +2.2227e+00 +3.0827e+00 -1.4507e+00 +2.3878e+00 +6.2255e-01 +1.6633e+00 -5.2846e-01
402 +9.426236737e+06 +9.426236737e+06 +9.425615627e+06 +9.425615627e+06 -1.4388e+00 +5.3592e+00 -4.6149e-01 -4.0341e+00 -1.0931e+00 -1.5911e+00 +4.6821e-03 -8.6346e-01 +2.3010e+00 -1.7703e+00 +4.1688e-01 +2.8599e+00 +3.5259e+00 +1.0920e+00 +3.7556e+00 -2.2751e+00 +1.4501e+00 +2.1605e+00 -2.4816e-01 -1.5862e-01
432 +5.246912841e+06 +5.246912841e+06 +5.246291731e+06 +5.246291731e+06 -1.3117e+00 +4.4924e+00 -1.1165e+00 -4.1180e+00 -1.4905e-01 -2.3450e+00 +7.8560e-01 -4.8649e-01 +2.1783e+00 -1.1966e+00 +8.2420e-01 +2.2923e+00 +3.6627e+00 +1.1606e+00 +3.8215e+00 -1.6814e+00 +1.3409e+00 +2.3140e+00 -1.0397e+00 +3.3386e-01
460 +2.431959345e+06 +2.431959345e+06 +2.431338235e+06 +2.431338235e+06 -8.7902e-01 +3.8712e+00 -2.7045e-01 -4.2153e+00 +1.6256e-01 -1.7001e+00 +1.0266e+00 -8.3407e-02 +1.3500e+00 -4.8889e-01 +8.7764e-01 +2.2910e+00 +4.3552e+00 +1.2905e+00 +2.7867e+00 -1.8420e+00 +1.4466e+00 +2.0161e+00 -7.1045e-01 +7.6654e-01
531 +1.567554860e+06 +1.567554860e+06 +1.566933750e+06 +1.566933750e+06 -1.5932e+00 +3.5487e+00 -3.4463e-01 -4.7083e+00 +9.8063e-02 -2.2477e+00 +3.7747e-01 -8.1274e-01 +1.2673e+00 -4.6051e-02 +1.3415e+00 +2.3714e+00 +4.4813e+00 +1.7747e+00 +3.1050e+00 -2.3280e+00 +1.6201e+00 +1.8664e+00 -8.6047e-02 -2.3537e-01
645 +5.779650108e+05 +5.779650108e+05 +5.773439008e+05 +5.773439008e+05 -1.6094e+00 +4.1639e+00 -2.0814e-01 -4.4847e+00 +3.0272e-02 -2.0397e+00 +6.6232e-01 -5.7877e-01 +1.1837e+00 -3.3056e-01 +1.1797e+00 +2.4143e+00 +3.9016e+00 +1.2776e+00 +2.7139e+00 -2.1918e+00 +1.6266e+00 +1.5696e+00 -4.4286e-01 +1.6781e-01
