% function evaluation | noise-free fitness - Fopt (9.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.902970621e+03 +3.902970621e+03 +3.995910621e+03 +3.995910621e+03 -1.1448e+00 +3.8873e+00 +3.3772e+00 -1.7888e+00 +3.8170e+00 -2.0861e+00 -2.5113e+00 -1.9788e+00 +4.9993e-01 -4.4812e-01 +1.5553e+00 +2.2286e+00 +2.6669e+00 -7.7689e-01 +5.7994e-01 +1.4014e+00 +1.1148e+00 -2.4911e+00 -1.0133e+00 +3.2110e+00
16 +2.165095162e+03 +2.165095162e+03 +2.258035162e+03 +2.258035162e+03 -8.2433e-01 +2.4949e+00 +3.4241e+00 -1.1531e+00 +3.4485e+00 -1.7884e+00 -1.5463e+00 -1.0155e+00 +3.0361e+00 -1.1190e+00 +1.5464e+00 +9.4203e-01 +3.1652e+00 -1.4199e-01 -7.6584e-01 +1.9027e+00 +3.2395e+00 -8.3752e-01 +2.9754e+00 +2.5123e+00
38 +1.202584200e+03 +1.202584200e+03 +1.295524200e+03 +1.295524200e+03 +1.0539e+00 +2.4943e+00 +5.6104e-01 +1.4929e+00 +1.8792e+00 +2.1344e+00 -1.5346e+00 +2.0424e+00 +1.1690e+00 +2.5859e+00 +2.7230e+00 +1.8674e+00 +3.8887e+00 -2.7302e+00 +5.8557e-01 +7.5674e-01 +3.9709e+00 -2.2467e+00 -3.9727e-01 -1.4196e+00
56 +8.535801355e+02 +8.535801355e+02 +9.465201355e+02 +9.465201355e+02 +1.3495e+00 +1.8079e+00 +1.0175e+00 +6.4407e-01 +3.1095e+00 +3.0324e+00 -7.4001e-01 -1.0135e+00 +3.4617e+00 +2.1490e+00 +1.8657e+00 +2.1906e+00 +1.3875e+00 -3.7634e+00 -1.1859e-01 +7.9023e-01 +5.2960e+00 -9.8685e-01 +1.2687e+00 -6.1853e-01
73 +5.921857736e+02 +5.921857736e+02 +6.851257736e+02 +6.851257736e+02 -4.6445e-01 +2.7786e+00 +2.9746e-01 +3.6397e+00 +1.9344e+00 +4.7574e+00 +6.8044e-01 +5.6739e-02 +6.1451e-01 +1.0752e+00 +1.4590e+00 +7.9142e-01 +2.9899e+00 -1.2949e+00 +8.6094e-01 +2.6277e+00 +4.8424e+00 -2.0600e+00 +1.4409e+00 -1.1104e+00
114 +3.660182420e+02 +3.660182420e+02 +4.589582420e+02 +4.589582420e+02 +1.2243e+00 -3.5800e+00 +1.0141e+00 +4.5297e+00 +1.6815e-01 +6.3915e+00 +3.7424e+00 +2.8233e-01 +2.6070e+00 +1.2376e+00 -8.0628e-01 +2.3031e+00 +8.2184e-01 +2.3175e+00 +1.8737e-01 +4.4951e+00 +6.0609e+00 -5.9941e+00 +2.7530e-01 +1.1563e+00
153 +1.926436897e+02 +1.926436897e+02 +2.855836897e+02 +2.855836897e+02 -3.6484e-02 +1.7213e+00 +5.5549e-01 +6.2890e+00 +1.6612e+00 +4.0002e+00 +5.4345e+00 -4.9035e+00 +1.4601e+00 -8.5338e-02 +6.5017e-02 -2.6402e+00 +1.2997e+00 +2.3827e+00 -5.8976e-01 +2.9511e+00 +4.2097e+00 -4.2154e+00 -9.6764e-01 +1.7523e+00
328 +1.187248742e+02 +1.187248742e+02 +2.116648742e+02 +2.116648742e+02 +2.0808e-01 +1.5316e+00 -1.1789e+00 +2.4923e+00 +1.7442e+00 +5.8643e+00 +2.6924e+00 -1.5694e+00 +2.4122e+00 +8.6401e-01 -2.2721e-01 +1.9646e+00 -1.3604e+00 +1.9801e+00 +9.9894e-02 +4.8198e-01 +7.8455e+00 -4.9870e+00 +1.8220e+00 -3.6963e-01
382 +9.329550464e+01 +9.329550464e+01 +1.862355046e+02 +1.862355046e+02 -1.7142e+00 +2.1950e+00 -5.9576e-01 +4.1324e+00 +1.0560e+00 +4.7957e+00 +5.4634e+00 -3.2254e+00 +2.7317e+00 +1.5273e+00 -1.8466e+00 -1.5195e-01 -8.6705e-01 +2.0547e+00 +1.6947e-01 +2.5652e+00 +6.3635e+00 -4.0500e+00 +1.3334e+00 +5.5013e-01
402 +5.041317828e+01 +5.041317828e+01 +1.433531783e+02 +1.433531783e+02 +1.4353e-03 +1.6618e+00 -3.5083e-01 +2.7493e+00 +2.3607e+00 +4.5449e+00 +2.6350e+00 -2.0621e+00 +1.3214e+00 +1.4328e+00 -1.7465e+00 +2.1103e-02 -7.1867e-01 +1.4743e+00 +6.1811e-01 +1.3401e+00 +7.0926e+00 -3.8061e+00 +1.5025e+00 -1.0315e+00
