% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.647196800e+05 +5.647196800e+05 +5.648688300e+05 +5.648688300e+05 +1.9887e+00 +2.5719e+00 +3.6354e+00 +7.9634e-01 +2.8071e+00 -1.3282e+00 +9.2641e-01 +3.5748e+00 -3.8955e+00 +2.9632e+00 -6.4287e-01 -3.6445e+00 +1.9494e+00 -6.7118e-01 -2.7482e+00 +8.6150e-01 -3.0573e+00 -5.8956e-01 +3.5619e+00 -2.9576e+00
32 +3.770370343e+05 +3.770370343e+05 +3.771861843e+05 +3.771861843e+05 +2.7754e-01 +2.2764e+00 +3.0612e+00 -1.7241e+00 +1.0964e+00 -4.9495e+00 +4.2966e+00 +1.5023e+00 +3.1073e-01 -8.8867e-01 -1.9595e+00 -1.0437e+00 +3.6813e+00 -3.5637e-01 +7.0213e-01 -7.0647e-01 -1.9308e+00 +3.7525e+00 +3.0293e+00 -4.3344e+00
40 +1.557277667e+05 +1.557277667e+05 +1.558769167e+05 +1.558769167e+05 +6.2205e-01 +1.5401e-01 -1.5933e+00 -2.3699e+00 -8.3115e-01 -1.4979e+00 -3.1919e-01 -1.1804e-01 -2.3144e+00 -2.3087e+00 -1.0909e+00 +7.1304e-01 +2.0673e+00 -3.2210e+00 +3.1038e+00 -1.5497e+00 -3.2185e+00 +5.1333e+00 -9.1643e-01 -4.5165e+00
81 +4.242651003e+04 +4.242651003e+04 +4.257566003e+04 +4.257566003e+04 +9.3567e-01 +9.7729e-01 -2.0478e+00 -1.3032e+00 -6.0881e+00 -3.1752e+00 -1.3090e+00 +8.9774e-01 -2.0655e+00 -7.1229e-02 -8.0200e-01 +4.8855e-01 +1.4160e+00 -3.7996e+00 -2.3757e+00 -1.3813e+00 +1.7493e+00 +1.2726e-01 +8.3357e-01 +1.6036e+00
157 +3.458495965e+04 +3.458495965e+04 +3.473410965e+04 +3.473410965e+04 -8.5928e-01 -2.0176e+00 -2.9869e+00 +3.1582e-02 -4.9428e+00 -4.0356e+00 -3.7235e+00 -5.6304e-01 +9.6905e-01 -2.3615e+00 -1.5872e+00 +4.6340e-01 +2.6221e+00 -2.3731e+00 -2.3635e+00 -1.3698e+00 -2.7071e+00 +2.0461e+00 -6.7404e+00 +3.4879e-01
195 +1.898566925e+04 +1.898566925e+04 +1.913481925e+04 +1.913481925e+04 -1.7524e+00 +4.3948e-01 -2.3762e+00 +1.8815e+00 -1.4923e+00 -4.8260e+00 -1.7941e+00 -1.5075e+00 -2.9076e-01 -9.8191e-01 -2.5071e+00 +4.3073e-01 +1.0710e+00 -2.0291e+00 +3.6212e-01 -5.6852e-01 -2.1427e+00 -2.4675e+00 +4.2871e-01 +2.2903e+00
249 +1.507529130e+04 +1.507529130e+04 +1.522444130e+04 +1.522444130e+04 -1.2275e+00 -1.1764e+00 -1.5357e+00 +1.3008e+00 -3.0481e+00 -3.0863e+00 +4.1285e-01 -4.1529e+00 -1.7338e+00 +2.8519e-01 -4.7613e+00 +5.6024e-01 +1.3677e+00 -7.1192e-01 -1.2519e+00 -2.7294e+00 -2.1449e+00 -2.3428e+00 +2.7275e-01 +7.1286e-01
302 +3.545532476e+03 +3.545532476e+03 +3.694682476e+03 +3.694682476e+03 +8.7513e-01 -1.0584e+00 -1.4719e+00 +6.8169e-01 -3.3181e+00 -3.4823e+00 -4.6496e-01 -2.0564e+00 -1.6610e+00 -2.0091e-01 -8.5669e-01 +5.8978e-01 +2.7252e+00 -1.9059e+00 -1.5107e+00 -1.3411e+00 -2.2773e+00 +7.7477e-01 -9.3008e-01 +1.2634e+00
392 +2.223962017e+03 +2.223962017e+03 +2.373112017e+03 +2.373112017e+03 -8.4215e-01 -1.7442e+00 -5.0413e-02 +1.3308e+00 -3.3847e+00 -2.3196e+00 -3.0456e+00 -2.2494e+00 -1.5667e+00 +1.1101e+00 -1.2033e+00 +1.6294e-01 +2.2986e+00 -1.4807e+00 -2.2553e+00 -2.5294e-01 -5.3886e-01 -1.3377e+00 +3.1798e-03 +2.3054e+00
446 +1.286250922e+03 +1.286250922e+03 +1.435400922e+03 +1.435400922e+03 -1.1067e+00 -1.8799e+00 -2.1572e+00 +1.5690e+00 -4.3019e+00 -2.2808e+00 -1.9975e+00 -1.8064e+00 -1.4923e+00 +5.1663e-01 -2.2661e+00 -1.0064e-01 +2.7814e+00 -9.7246e-01 -9.4456e-01 -2.0562e+00 -1.0545e+00 -2.1450e+00 -1.9197e-01 +2.2774e+00
493 +9.246416040e+02 +9.246416040e+02 +1.073791604e+03 +1.073791604e+03 -1.4611e+00 -9.9304e-01 -8.7404e-01 +3.9888e-01 -4.3640e+00 -2.1540e+00 -1.1861e+00 -1.5822e+00 -9.4176e-01 +2.3704e-01 -1.8021e+00 -1.6284e-01 +2.6198e+00 -7.9280e-01 -2.0896e+00 -1.0973e+00 -7.9119e-01 -1.8020e+00 -8.2521e-01 +1.6334e+00
596 +5.981424623e+02 +5.981424623e+02 +7.472924623e+02 +7.472924623e+02 -1.2691e+00 -1.6367e+00 -8.1520e-01 +1.1092e+00 -3.9744e+00 -2.3543e+00 -1.8080e+00 -2.2933e+00 -5.4638e-01 -5.3214e-01 -2.4157e+00 +7.8872e-01 +2.1291e+00 -1.2506e+00 -2.0780e+00 -1.3194e+00 -8.5272e-01 -1.4185e+00 -2.2068e-01 +2.2155e+00
719 +3.609820549e+02 +3.609820549e+02 +5.101320549e+02 +5.101320549e+02 -6.5135e-01 -8.4227e-01 -8.9873e-01 +9.7890e-01 -3.9353e+00 -1.9385e+00 -1.5301e+00 -1.6124e+00 -9.9613e-01 -1.5794e-01 -2.3013e+00 -1.7975e-02 +1.7854e+00 -1.9660e+00 -1.1499e+00 -1.2235e+00 -6.1326e-01 -1.8192e+00 -4.6721e-01 +1.6093e+00
1173 +2.502670541e+02 +2.502670541e+02 +3.994170541e+02 +3.994170541e+02 -5.7371e-01 -1.0217e+00 -9.5202e-01 +8.9180e-01 -3.5086e+00 -2.0632e+00 -1.7690e+00 -1.8969e+00 -9.8259e-01 -3.7819e-01 -2.5811e+00 -2.9615e-01 +1.6774e+00 -1.6271e+00 -1.4614e+00 -1.2770e+00 -7.9066e-01 -1.7222e+00 -5.3585e-01 +1.4640e+00
2211 +1.519275379e+02 +1.519275379e+02 +3.010775379e+02 +3.010775379e+02 -1.0101e+00 -1.4556e+00 -8.9083e-01 +7.6741e-01 -3.7955e+00 -2.1091e+00 -1.7360e+00 -1.9691e+00 -7.8624e-01 -3.0133e-01 -2.6452e+00 -4.2386e-01 +1.7659e+00 -1.5129e+00 -1.6043e+00 -1.3767e+00 -9.2118e-01 -1.2543e+00 -1.4357e+00 -1.7920e+00
2351 +7.609247186e+01 +7.609247186e+01 +2.252424719e+02 +2.252424719e+02 -8.0281e-01 -1.3174e+00 -9.1121e-01 +8.1669e-01 -3.5751e+00 -2.3841e+00 -1.8026e+00 -1.9217e+00 -7.7174e-01 -1.0052e-01 -2.4068e+00 -2.7605e-01 +1.6254e+00 -1.4689e+00 -1.5824e+00 -1.4633e+00 -7.5426e-01 -7.4334e-01 -2.3695e+00 -3.4791e+00
2446 +5.254791458e+01 +5.254791458e+01 +2.016979146e+02 +2.016979146e+02 -8.8282e-01 -1.2796e+00 -7.9847e-01 +8.6031e-01 -3.6892e+00 -2.2095e+00 -2.0684e+00 -2.1128e+00 -7.2801e-01 -3.5510e-01 -2.7685e+00 -3.8920e-01 +1.8434e+00 -1.7153e+00 -1.8624e+00 -1.3782e+00 -8.6816e-01 -5.0321e-01 -2.6171e+00 -3.9225e+00
2557 +3.944019404e+01 +3.944019404e+01 +1.885901940e+02 +1.885901940e+02 -6.0045e-01 -1.1031e+00 -1.0600e+00 +5.5352e-01 -3.6007e+00 -2.1933e+00 -1.7002e+00 -2.1582e+00 -9.0683e-01 -4.8155e-01 -2.7404e+00 -2.5150e-01 +1.6042e+00 -1.6164e+00 -1.5934e+00 -1.4967e+00 -7.9052e-01 -4.6674e-01 -2.7074e+00 -3.8680e+00
2733 +2.293074116e+01 +2.293074116e+01 +1.720807412e+02 +1.720807412e+02 -6.8664e-01 -1.2192e+00 -9.7180e-01 +8.8293e-01 -3.6270e+00 -2.2045e+00 -1.8299e+00 -2.0740e+00 -9.1304e-01 -4.8246e-01 -2.7321e+00 -1.5756e-01 +1.7278e+00 -1.4801e+00 -1.6660e+00 -1.4160e+00 -7.6290e-01 -2.8030e-01 -2.8468e+00 -3.7715e+00
4620 +1.580869760e+01 +1.580869760e+01 +1.649586976e+02 +1.649586976e+02 -2.0206e-01 -6.4210e-01 -4.6193e-01 +1.1088e+00 -3.6683e+00 -2.1765e+00 -1.8025e+00 -2.0761e+00 -8.8863e-01 -4.5295e-01 -2.6510e+00 -2.1928e-01 +1.7518e+00 -1.5611e+00 -1.6894e+00 -1.4541e+00 -8.5073e-01 -3.4152e-01 -2.7953e+00 -3.8639e+00
8910 +9.983462901e+00 +9.983462901e+00 +1.591334629e+02 +1.591334629e+02 -5.9589e-02 -3.7179e-01 +1.0641e-02 +1.8345e+00 -2.7775e+00 -1.2688e+00 -9.6237e-01 -1.3601e+00 -4.1259e-01 -2.6914e-01 -2.6296e+00 -2.1944e-01 +1.7523e+00 -1.5585e+00 -1.6854e+00 -1.4548e+00 -8.3579e-01 -3.7391e-01 -2.7819e+00 -3.8506e+00
12014 +6.299121588e+00 +6.299121588e+00 +1.554491216e+02 +1.554491216e+02 -5.5682e-02 -3.7020e-01 +2.0679e-02 +1.8471e+00 -2.7423e+00 -1.1949e+00 -8.2609e-01 -1.0902e+00 +4.0797e-02 +4.1126e-01 -1.8698e+00 +4.2365e-01 +2.1439e+00 -1.4151e+00 -1.6545e+00 -1.4670e+00 -8.4268e-01 -3.4629e-01 -2.7915e+00 -3.8561e+00
14227 +3.977590084e+00 +3.977590084e+00 +1.531275901e+02 +1.531275901e+02 -5.5406e-02 -3.7119e-01 +2.3208e-02 +1.8543e+00 -2.7298e+00 -1.1876e+00 -8.1175e-01 -1.0755e+00 +8.0453e-02 +4.8870e-01 -1.7163e+00 +6.8507e-01 +2.5769e+00 -8.7087e-01 -1.2208e+00 -1.2570e+00 -8.0997e-01 -3.6543e-01 -2.7968e+00 -3.8629e+00
15498 +2.507095673e+00 +2.507095673e+00 +1.516570957e+02 +1.516570957e+02 -4.9526e-02 -3.6697e-01 +1.3599e-02 +1.8513e+00 -2.7345e+00 -1.1811e+00 -8.0291e-01 -1.0707e+00 +8.7256e-02 +5.0187e-01 -1.6848e+00 +7.4584e-01 +2.6796e+00 -6.8303e-01 -9.2222e-01 -8.7762e-01 -5.1472e-01 -2.5167e-01 -2.7797e+00 -3.8563e+00
16345 +1.561038220e+00 +1.561038220e+00 +1.507110382e+02 +1.507110382e+02 -5.4759e-02 -3.7138e-01 +2.2961e-02 +1.8532e+00 -2.7353e+00 -1.1817e+00 -8.0876e-01 -1.0699e+00 +8.9193e-02 +5.0488e-01 -1.6724e+00 +7.6876e-01 +2.7143e+00 -6.2166e-01 -8.1318e-01 -7.0708e-01 -2.6537e-01 -2.7684e-02 -2.6965e+00 -3.8335e+00
16892 +9.907328862e-01 +9.907328862e-01 +1.501407329e+02 +1.501407329e+02 -5.7875e-02 -3.7998e-01 +2.2226e-02 +1.8569e+00 -2.7343e+00 -1.1895e+00 -8.1313e-01 -1.0711e+00 +9.7350e-02 +5.1696e-01 -1.6739e+00 +7.6893e-01 +2.7197e+00 -6.0117e-01 -7.6711e-01 -6.2142e-01 -1.2732e-01 +1.6274e-01 -2.5326e+00 -3.7907e+00
17441 +6.186227419e-01 +6.186227419e-01 +1.497686227e+02 +1.497686227e+02 -5.2484e-02 -3.6738e-01 +1.8891e-02 +1.8484e+00 -2.7368e+00 -1.1904e+00 -8.1261e-01 -1.0721e+00 +9.2211e-02 +5.1273e-01 -1.6756e+00 +7.6845e-01 +2.7268e+00 -5.9287e-01 -7.5056e-01 -5.8424e-01 -6.5207e-02 +2.5598e-01 -2.4151e+00 -3.7151e+00
18023 +3.965230299e-01 +3.965230299e-01 +1.495465230e+02 +1.495465230e+02 -5.5802e-02 -3.6913e-01 +1.4978e-02 +1.8467e+00 -2.7375e+00 -1.1888e+00 -8.1460e-01 -1.0744e+00 +9.0182e-02 +5.1488e-01 -1.6713e+00 +7.7328e-01 +2.7340e+00 -5.7824e-01 -7.2820e-01 -5.5304e-01 -7.9524e-03 +3.5068e-01 -2.2853e+00 -3.5937e+00
18381 +2.507059276e-01 +2.507059276e-01 +1.494007059e+02 +1.494007059e+02 -5.5804e-02 -3.7051e-01 +1.5627e-02 +1.8515e+00 -2.7370e+00 -1.1859e+00 -8.1313e-01 -1.0747e+00 +8.9700e-02 +5.0882e-01 -1.6777e+00 +7.7533e-01 +2.7361e+00 -5.7806e-01 -7.2020e-01 -5.3156e-01 +2.7802e-02 +4.1985e-01 -2.1794e+00 -3.4688e+00
18635 +1.572293319e-01 +1.572293319e-01 +1.493072293e+02 +1.493072293e+02 -5.6776e-02 -3.7098e-01 +1.5517e-02 +1.8486e+00 -2.7380e+00 -1.1874e+00 -8.1069e-01 -1.0698e+00 +9.5026e-02 +5.1196e-01 -1.6727e+00 +7.7909e-01 +2.7381e+00 -5.7231e-01 -7.1463e-01 -5.1977e-01 +5.7981e-02 +4.7107e-01 -2.0990e+00 -3.3672e+00
18850 +9.838466634e-02 +9.838466634e-02 +1.492483847e+02 +1.492483847e+02 -5.8765e-02 -3.7345e-01 +1.7907e-02 +1.8500e+00 -2.7387e+00 -1.1854e+00 -8.0789e-01 -1.0701e+00 +9.3298e-02 +5.1228e-01 -1.6697e+00 +7.7869e-01 +2.7440e+00 -5.7058e-01 -7.0549e-01 -5.0267e-01 +8.8196e-02 +5.2242e-01 -2.0075e+00 -3.2280e+00
19030 +5.463637984e-02 +5.463637984e-02 +1.492046364e+02 +1.492046364e+02 -5.8659e-02 -3.7432e-01 +1.5653e-02 +1.8490e+00 -2.7384e+00 -1.1864e+00 -8.0833e-01 -1.0709e+00 +9.4395e-02 +5.1008e-01 -1.6723e+00 +7.7464e-01 +2.7395e+00 -5.6857e-01 -7.0470e-01 -4.9887e-01 +9.8451e-02 +5.4671e-01 -1.9689e+00 -3.1554e+00
