% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.790764477e+03 +3.790764477e+03 +3.820734477e+03 +3.820734477e+03 +2.1802e+00 -3.1113e-01 -4.2376e-01 -4.4300e-02 -7.4311e-01 +1.6128e+00 -3.3964e+00 +1.2589e+00 -2.8306e-01 +1.3018e+00 -2.0914e-01 -6.1109e-01 -3.4413e+00 +3.9400e+00 +6.3969e-01 +2.1630e+00 -7.5335e-01 +2.0620e+00 +3.1607e+00 -1.7172e+00 -2.2458e+00 -3.3055e-01 -1.3734e-02 +1.8978e+00 -1.8990e+00 +2.5977e-02 +2.1841e+00 +2.5584e+00 -3.2526e+00 -2.0199e+00 -3.0409e+00 +3.6341e+00 +2.4992e-01 -2.5841e+00 +1.5061e+00 -3.9592e-01 +2.5937e+00 +8.1111e-01 -2.7042e+00 +2.3664e+00
145 +2.360577851e+03 +2.360577851e+03 +2.390547851e+03 +2.390547851e+03 +1.3866e+00 -1.0350e+00 -2.0578e+00 -7.0890e-01 +1.0602e+00 +5.1509e+00 -5.0498e+00 -2.3233e+00 +4.0676e+00 -1.0833e+00 +1.0455e+00 -1.4523e+00 -2.0342e+00 -2.7927e+00 +1.4093e+00 +2.2230e+00 +1.3559e+00 +1.5570e+00 +4.0143e+00 -1.1586e+00 +1.3219e+00 -4.1954e-01 -2.7267e+00 -4.2199e+00 +1.7981e+00 +2.7626e+00 -1.5370e+00 -1.1989e+00 -9.6926e-01 -2.4285e+00 +8.8859e-01 +1.2659e+00 -2.2837e+00 -3.6148e+00 -7.7126e-01 -4.2837e+00 +1.9916e+00 -1.3796e+00 +1.8920e-01 +4.8701e-01
409 +1.518239771e+03 +1.518239771e+03 +1.548209771e+03 +1.548209771e+03 -3.0874e-01 -1.9390e+00 -2.0849e+00 -2.9257e+00 +8.8637e-01 +6.3464e+00 -3.6014e+00 -2.3813e+00 +2.5519e+00 -2.4251e+00 +4.7561e-01 -1.2958e+00 +1.3685e+00 +2.0387e+00 -2.1078e+00 +1.1423e+00 -4.0993e-02 +5.6538e-03 +1.7439e+00 -1.7452e+00 +4.1419e+00 -3.1405e+00 +2.5680e-01 -3.3426e+00 +2.0257e+00 +3.3450e+00 -2.8001e+00 -3.4363e+00 -2.1749e+00 -9.6162e-01 +9.9334e-01 +2.5146e+00 -2.9830e+00 -1.4223e+00 -5.8412e-01 -3.2888e+00 -6.3774e-01 +4.5415e+00 -1.6594e+00 -4.9958e-01
633 +9.887185956e+02 +9.887185956e+02 +1.018688596e+03 +1.018688596e+03 +4.6969e-01 -8.5356e-01 -3.2110e+00 -2.9227e+00 +3.2301e+00 +3.2293e+00 -5.4123e+00 -3.1031e+00 +7.6749e-01 -2.1948e+00 +1.4615e+00 -3.6222e-01 +3.4154e+00 +2.3623e+00 -2.7176e+00 +1.5228e+00 -2.4606e+00 -2.2012e-01 +1.5874e+00 -1.5593e+00 +3.6936e+00 -2.8098e+00 -1.0611e+00 -3.4249e+00 +3.8164e+00 +2.6482e+00 -1.8670e+00 -4.3078e+00 +1.1380e+00 +1.3707e-01 -3.0978e-01 +4.6455e-01 -5.2485e+00 +2.5089e-02 -1.9702e-01 +7.7688e-01 +1.2476e+00 +2.8563e+00 -3.6696e-02 -3.8693e+00
940 +6.104206960e+02 +6.104206960e+02 +6.403906960e+02 +6.403906960e+02 +3.0677e-01 -1.2705e+00 -3.8649e+00 -1.8500e+00 +2.9248e+00 +3.0423e+00 -4.3624e+00 -4.2181e+00 +7.6728e-01 -9.0632e-01 +8.5033e-01 -1.7211e+00 +3.5561e+00 +2.8612e+00 -1.3777e+00 +2.5523e+00 -1.5292e+00 -6.5337e-01 +2.1139e+00 -4.0999e+00 +3.3094e+00 -3.2233e+00 -1.1142e+00 -2.6836e+00 +3.0074e+00 +2.2110e+00 -1.4763e+00 -4.1167e+00 +3.2525e-01 +9.2092e-01 +2.5492e+00 +5.0741e-01 -3.1529e+00 +1.6577e+00 +5.9553e-01 -4.9931e-01 -4.3044e-01 +3.5690e+00 -1.8834e+00 -4.1254e+00
1277 +3.804590223e+02 +3.804590223e+02 +4.104290223e+02 +4.104290223e+02 +3.6345e-01 -1.7600e+00 -3.8540e+00 -2.0293e+00 +3.3636e+00 +3.0639e+00 -3.4778e+00 -2.1016e+00 +1.3817e-01 -2.5791e+00 +1.1786e+00 -1.5158e+00 +3.8951e+00 +2.5163e+00 -1.7951e+00 +2.6978e+00 -2.6163e+00 -7.8646e-01 +8.6415e-01 -4.2300e+00 +3.5585e+00 -3.5589e+00 -1.5708e+00 -1.8659e+00 +2.9461e+00 +2.7551e+00 -1.2501e+00 -4.5001e+00 +2.8578e-02 +1.2706e+00 +9.2311e-01 -4.9228e-01 -4.2768e+00 +1.2594e+00 +1.7742e-01 -7.6702e-01 -6.9569e-01 +3.1999e+00 -8.1927e-01 -3.7930e+00
1479 +2.458688848e+02 +2.458688848e+02 +2.758388848e+02 +2.758388848e+02 +1.0141e+00 -1.8439e+00 -3.7361e+00 -2.2956e+00 +3.5958e+00 +2.6681e+00 -3.9799e+00 -2.9418e+00 +4.8554e-01 -1.8321e+00 +1.2065e+00 -1.6754e+00 +4.4065e+00 +2.3886e+00 -1.5837e+00 +3.0384e+00 -2.7753e+00 -2.3306e-01 +1.2970e+00 -3.9621e+00 +3.4583e+00 -3.7129e+00 -1.5234e+00 -1.9719e+00 +3.5094e+00 +2.6620e+00 -1.4394e+00 -4.0408e+00 +6.1943e-01 +1.5338e+00 +7.0217e-01 -4.8682e-01 -3.6357e+00 +1.3886e+00 +7.8773e-01 -6.3636e-02 -9.4467e-01 +2.9306e+00 -1.0084e+00 -3.6122e+00
1807 +1.520455779e+02 +1.520455779e+02 +1.820155779e+02 +1.820155779e+02 +8.3990e-01 -1.7421e+00 -3.6796e+00 -1.7326e+00 +3.2861e+00 +3.1203e+00 -3.7235e+00 -2.7569e+00 +6.2296e-01 -1.9497e+00 +1.2230e+00 -1.6103e+00 +4.3100e+00 +2.3816e+00 -1.6231e+00 +2.6348e+00 -2.5700e+00 -6.0448e-01 +1.4453e+00 -3.6159e+00 +3.4512e+00 -3.5666e+00 -1.5836e+00 -1.8483e+00 +3.6942e+00 +2.6549e+00 -1.3898e+00 -3.9752e+00 +4.7737e-01 +1.7164e+00 +5.8193e-01 -6.6097e-01 -3.0847e+00 +1.0744e+00 +8.0499e-01 -5.7699e-01 -8.4946e-01 +2.7011e+00 -5.7462e-01 -3.7757e+00
2130 +9.894703301e+01 +9.894703301e+01 +1.289170330e+02 +1.289170330e+02 +7.7752e-01 -1.7803e+00 -3.5114e+00 -1.8738e+00 +3.0614e+00 +3.3115e+00 -4.1290e+00 -3.0404e+00 +7.0749e-01 -1.9055e+00 +1.0272e+00 -1.5928e+00 +4.1181e+00 +2.4158e+00 -1.5865e+00 +2.6877e+00 -2.6505e+00 -7.7284e-01 +1.4466e+00 -3.4501e+00 +3.4957e+00 -3.3809e+00 -1.4607e+00 -2.1872e+00 +3.5424e+00 +2.4202e+00 -1.4878e+00 -3.9793e+00 +5.8115e-01 +1.5712e+00 +2.5311e-01 -4.1251e-01 -3.2419e+00 +1.0336e+00 +6.3971e-01 -4.1760e-01 -8.7572e-01 +2.6335e+00 -3.7318e-01 -3.7955e+00
2289 +5.801791343e+01 +5.801791343e+01 +8.798791343e+01 +8.798791343e+01 +8.9533e-01 -1.7048e+00 -3.6500e+00 -1.8266e+00 +3.1558e+00 +3.1952e+00 -4.0521e+00 -2.9730e+00 +7.3993e-01 -1.8714e+00 +1.1723e+00 -1.6105e+00 +4.0637e+00 +2.3897e+00 -1.5319e+00 +2.6338e+00 -2.5746e+00 -7.8095e-01 +1.4749e+00 -3.4565e+00 +3.4519e+00 -3.4505e+00 -1.5750e+00 -2.0166e+00 +3.5372e+00 +2.4328e+00 -1.4638e+00 -3.8725e+00 +7.0207e-01 +1.3383e+00 +3.3254e-01 -4.5460e-01 -3.0258e+00 +1.1330e+00 +6.5269e-01 -3.5018e-01 -8.3339e-01 +2.8008e+00 -3.9756e-01 -3.7715e+00
