% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.086362230e+03 +2.086362230e+03 +2.116332230e+03 +2.116332230e+03 -2.6005e+00 -2.7815e+00 -2.1642e+00 -9.3536e-02 +1.9033e+00 +1.9460e+00 -3.6168e+00 +1.5911e+00 +7.7947e-02 +3.1128e+00 -1.1555e+00 -2.1903e+00 -2.6190e+00 -2.6433e+00 -2.8200e+00 +2.5624e+00 -2.0117e+00 -1.0977e+00 +2.3627e+00 -3.4765e+00
40 +1.539897366e+03 +1.539897366e+03 +1.569867366e+03 +1.569867366e+03 +5.7171e-01 -2.4372e+00 -2.0493e+00 -6.3354e-01 +3.5214e+00 +3.9324e+00 -2.8046e+00 -8.9894e-02 -9.3603e-01 -1.9395e+00 -2.8970e+00 -6.0065e+00 -6.4810e-01 +1.9511e+00 +1.0166e-01 +4.6146e+00 -5.4764e+00 -3.0598e+00 -3.3442e-01 -2.9421e+00
154 +9.485536045e+02 +9.485536045e+02 +9.785236045e+02 +9.785236045e+02 -3.1426e-01 -1.9190e+00 -2.2186e+00 -6.0061e-01 +5.8177e+00 +4.9032e+00 -3.5148e+00 -1.6619e+00 -2.1197e+00 -3.2381e+00 -1.0750e+00 -2.9613e+00 +2.6031e+00 +2.8227e+00 -1.4093e+00 +2.0171e+00 -3.7741e+00 -1.8392e+00 +2.6980e+00 -2.0925e+00
242 +6.307863768e+02 +6.307863768e+02 +6.607563768e+02 +6.607563768e+02 -2.3345e-01 -2.2270e+00 -2.9026e+00 -2.0369e+00 +4.2221e+00 +4.5711e+00 -3.3161e+00 -3.8399e-01 +7.4989e-01 -1.7990e+00 +4.6580e-01 -2.8887e+00 +2.8466e+00 +2.4100e+00 +3.7057e-01 +2.6735e+00 -3.8966e+00 -1.2353e+00 +2.6468e+00 -3.7151e+00
450 +3.487201998e+02 +3.487201998e+02 +3.786901998e+02 +3.786901998e+02 -8.5562e-02 -2.1076e+00 -3.5915e+00 -1.2224e+00 +3.6159e+00 +4.2374e+00 -4.3516e+00 -2.4563e+00 +7.0360e-01 -1.7838e+00 +1.2241e+00 -2.4030e+00 +3.8833e+00 +2.5389e+00 -1.3573e+00 +1.8588e+00 -2.0832e+00 -1.7486e+00 +1.5870e+00 -4.1014e+00
523 +2.151432591e+02 +2.151432591e+02 +2.451132591e+02 +2.451132591e+02 +9.3437e-01 -1.7956e+00 -3.3715e+00 -2.3642e+00 +2.9771e+00 +4.1871e+00 -4.3638e+00 -2.4062e+00 +1.1746e+00 -1.5933e+00 +1.4633e+00 -2.0595e+00 +4.5883e+00 +2.7285e+00 -1.6579e+00 +2.6103e+00 -2.3298e+00 -1.4782e+00 +1.7478e+00 -3.5033e+00
656 +1.492605481e+02 +1.492605481e+02 +1.792305481e+02 +1.792305481e+02 +5.5162e-01 -2.0571e+00 -3.8496e+00 -2.1024e+00 +3.0407e+00 +3.8859e+00 -3.7615e+00 -2.5528e+00 +1.4668e+00 -1.7600e+00 +1.6735e+00 -2.3269e+00 +4.3235e+00 +2.5152e+00 -1.8269e+00 +2.6365e+00 -2.3458e+00 -1.5421e+00 +1.8261e+00 -3.4012e+00
732 +9.598374863e+01 +9.598374863e+01 +1.259537486e+02 +1.259537486e+02 +7.2677e-01 -1.7082e+00 -3.7170e+00 -1.8941e+00 +3.0810e+00 +3.5620e+00 -3.7518e+00 -2.6154e+00 +1.0946e+00 -1.8619e+00 +1.6321e+00 -1.7987e+00 +4.0894e+00 +2.4952e+00 -1.6985e+00 +2.6253e+00 -2.2641e+00 -1.0388e+00 +1.7800e+00 -3.3589e+00
881 +6.168305800e+01 +6.168305800e+01 +9.165305800e+01 +9.165305800e+01 +6.5293e-01 -1.7161e+00 -3.7771e+00 -1.8473e+00 +3.0870e+00 +3.5201e+00 -3.8444e+00 -2.7015e+00 +1.1353e+00 -1.5463e+00 +1.4580e+00 -1.7924e+00 +4.2077e+00 +2.3597e+00 -1.4903e+00 +2.4900e+00 -2.3176e+00 -1.2229e+00 +1.2897e+00 -3.1273e+00
987 +3.976085958e+01 +3.976085958e+01 +6.973085958e+01 +6.973085958e+01 +7.0238e-01 -1.7329e+00 -3.6266e+00 -1.8287e+00 +3.1047e+00 +3.4712e+00 -3.7675e+00 -2.6246e+00 +1.0664e+00 -1.6293e+00 +1.4184e+00 -1.8109e+00 +4.1739e+00 +2.4395e+00 -1.5905e+00 +2.6442e+00 -2.4313e+00 -1.2187e+00 +1.5169e+00 -3.1432e+00
